Variance,Skewness,Curtosis,Entropy,Class
2.8033,9.0862,-3.3668,-1.0224,1
3.534,9.3614,-3.6316,-1.2461,1
3.2704,6.9321,-1.0456,0.23447,1
3.404,8.7261,-2.9915,-0.57242,1
2.9736,8.7944,-3.6359,-1.3754,1
1.6472,0.48213,4.7449,1.225,1
-1.3931,1.5664,7.5382,0.78403,1
0.76163,5.8209,1.1959,-0.64613,1
2.9719,6.8369,-0.2702,0.71291,1
-1.5222,10.8409,2.7827,-4.0974,1
-2.6479,10.1374,-1.331,-5.4707,1
2.4287,9.3821,-3.2477,-1.4543,1
-0.023579,7.1742,0.78457,-0.75734,1
1.1472,3.5985,1.9387,-0.43406,1
2.8237,2.8597,0.19678,0.57196,1
0.66191,9.6594,-0.28819,-1.6638,1
2.8297,6.3485,-0.73546,-0.58665,1
3.3004,7.0811,-1.3258,0.22283,1
0.5706,-0.0248,1.2421,-0.5621,1
-2.0897,10.8265,2.3603,-3.4198,1
0.12326,8.9848,-0.9351,-2.4332,1
-0.10648,-0.76771,7.7575,0.64179,1
3.2303,7.8384,-3.5348,-1.2151,1
-2.6479,10.1374,-1.331,-5.4707,1
2.2928,9.0386,-3.2417,-1.2991,1
2.8561,6.9176,-0.79372,0.48403,1
2.483,6.6155,-0.79287,-0.90863,1
1.8592,3.2074,-0.15966,-0.26208,1
0.88444,6.5906,0.55837,-0.44182,1
2.5605,9.2683,-3.5913,-1.356,1
0.93611,8.6413,-1.6351,-1.3043,1
0.49665,5.527,1.7785,-0.47156,1
3.4769,-0.15314,2.53,2.4495,1
2.5089,6.841,-0.029423,0.44912,1
1.2999,2.5762,2.0107,-0.18967,1
0.5415,6.0319,1.6825,-0.46122,1
1.5478,9.1814,-1.6326,-1.7375,1
-1.7559,11.9459,3.0946,-4.8978,1
2.565,8.633,-2.9941,-1.3082,1
-0.53966,7.3273,0.46583,-1.4543,1
-0.24811,-0.17797,4.9068,0.15429,1
0.83292,7.5404,0.65005,-0.92544,1
3.5358,6.7086,-0.81857,0.47886,1
2.7206,9.0821,-3.3111,-0.96811,1
2.8521,9.171,-3.6461,-1.2047,1
-2.3983,12.606,2.9464,-5.7888,1
0.051979,7.0521,-2.0541,-3.1508,1
0.33111,4.5731,2.057,-0.18967,1
-0.36279,8.2895,-1.9213,-3.3332,1
0.049175,6.1437,1.7828,-0.72113,1
1.2138,8.7986,-2.1672,-0.74182,1
0.5706,-0.0248,1.2421,-0.5621,1
0.87256,9.2931,-0.7843,-2.1978,1
-1.1497,1.2954,7.701,0.62627,1
1.6426,3.0149,0.22849,-0.147,1
-1.803,11.8818,2.0458,-5.2728,1
3.4312,6.2637,-1.9513,-0.36165,1
-1.3,10.2678,-2.953,-5.8638,1
-0.016103,9.7484,0.15394,-1.6134,1
0.38478,6.5989,-0.3336,-0.56466,1
-2.3361,11.9604,3.0835,-5.4435,1
1.0284,9.767,-1.3687,-1.7853,1
1.518,5.6946,0.094818,-0.026738,1
2.4196,6.4665,-0.75688,0.228,1
1.4884,3.6274,3.308,0.48921,1
-1.5768,10.843,2.5462,-2.9362,1
-1.6952,1.0657,8.8294,0.94955,1
-1.5055,0.070346,6.8681,-0.50648,1
0.92703,9.4318,-0.66263,-1.6728,1
0.86202,2.6963,4.2908,0.54739,1
0.64215,3.1287,4.2933,0.64696,1
-2.6479,10.1374,-1.331,-5.4707,1
-0.0068919,9.2931,-0.41243,-1.9638,1
0.5706,-0.024841,1.2421,-0.56208,1
-1.7781,0.8546,7.1303,0.027572,1
3.5982,7.1307,-1.3035,0.21248,1
0.80355,2.8473,4.3439,0.6017,1
2.108,6.7955,-0.1708,0.4905,1
-1.3971,3.3191,-1.3927,-1.9948,1
-3.5681,-8.213,10.083,0.96765,1
-0.89409,3.1991,-1.8219,-2.9452,1
-0.9854,-6.661,5.8245,0.5461,1
-0.61442,-0.091058,-0.31818,0.50214,1
-0.36506,2.8928,-3.6461,-3.0603,1
-0.77461,-1.8768,2.4023,1.1319,1
-1.8219,-6.8824,5.4681,0.057313,1
-1.6662,-0.30005,1.4238,0.024986,1
-2.286,-5.4484,5.8039,0.88231,1
-1.6244,-6.3444,4.6575,0.16981,1
0.50813,0.47799,-1.9804,0.57714,1
0.6005,1.9327,-3.2888,-0.32415,1
0.91315,3.3377,-4.0557,-1.6741,1
-0.86339,1.9348,-2.3729,-1.0897,1
-2.1333,1.5685,-0.084261,-1.7453,1
-1.2568,-1.4733,2.8718,0.44653,1
-4.8554,-5.9037,10.9818,-0.82199,1
-1.5322,-5.0966,6.6779,0.17498,1
-1.979,3.2301,-1.3575,-2.5819,1
-2.234,-7.0314,7.4936,0.61334,1
-1.4427,3.2922,-1.9702,-3.4392,1
-1.522,-6.6383,5.7491,-0.10691,1
-6.2815,6.6651,0.52581,-7.0107,1
-2.3211,3.166,-1.0002,-2.7151,1
-1.3414,-2.0776,2.8093,0.60688,1
-0.52645,-0.24832,-0.45613,0.41938,1
1.296,4.2855,-4.8457,-2.9013,1
-5.873,9.1752,-0.27448,-6.0422,1
0.20216,1.9182,-3.2828,-0.61768,1
-0.77995,3.2322,-3.282,-3.1004,1
-4.1409,3.4619,-0.47841,-3.8879,1
-1.9423,0.3766,-1.2898,-0.82458,1
-0.75793,2.5349,-3.0464,-1.2629,1
-0.95403,1.9824,-2.3163,-1.1957,1
-2.799,1.9679,-0.42357,-2.1125,1
-1.8629,-0.84841,2.5377,0.097399,1
-0.56877,1.4174,-1.4252,-1.1246,1
-2.5701,-6.8452,8.9999,2.1353,1
-0.55008,2.8659,-1.6488,-2.4319,1
-0.63298,-5.1277,4.5624,1.4797,1
0.0040545,0.62905,-0.64121,0.75817,1
-5.2406,6.6258,-0.19908,-6.8607,1
-0.65767,-2.8018,3.7115,0.99739,1
0.50225,0.65388,-1.1793,0.39998,1
-2.9146,4.0537,-0.45699,-4.0327,1
0.55298,-3.4619,1.7048,1.1008,1
-4.2249,6.2699,0.15822,-5.5457,1
-0.539,-5.167,3.4399,0.052141,1
-1.4174,-2.2535,1.518,0.61981,1
0.4283,-0.94981,-1.0731,0.3211,1
1.7425,3.6833,-4.0129,-1.7207,1
-3.6227,3.9958,-0.35845,-3.9047,1
-2.0529,3.8385,-0.79544,-1.2138,1
-1.7279,-6.841,8.9494,0.68058,1
-3.1273,-7.1121,11.3897,-0.083634,1
-1.682,-6.8121,7.1398,1.3323,1
-3.1158,-8.6289,10.4403,0.97153,1
-1.0744,-6.3113,5.355,0.80472,1
-2.2501,3.3129,-0.88369,-2.8974,1
-3.8167,5.1401,-0.65063,-5.4306,1
1.3518,1.0595,-2.3437,0.39998,1
-2.0336,-1.4092,1.1582,0.36507,1
-0.69745,-1.7672,-0.34474,-0.12372,1
0.75108,1.9161,-3.1098,-0.20518,1
0.84546,3.4826,-3.6307,-1.3961,1
-1.4781,0.14277,-1.1622,-0.48579,1
-0.46651,2.3383,-2.9812,-1.0431,1
-2.1234,1.1815,-0.55552,-0.81165,1
-2.3142,2.0838,-0.46813,-1.6767,1
-2.9915,-6.6258,8.6521,1.8198,1
-0.50816,2.868,-1.8108,-2.2612,1
-4.8392,6.6755,-0.24278,-6.5775,1
-0.66008,-3.226,3.8058,1.1836,1
-2.7264,3.9213,-0.49212,-3.6371,1
0.16358,-3.3584,1.3749,1.3569,1
-1.7976,-6.7686,6.6753,0.89912,1
1.0637,3.6957,-4.1594,-1.9379,1
-0.8471,3.1329,-3.0112,-2.9388,1
-3.9594,4.0289,-0.35845,-3.8957,1
-0.83535,0.80494,-1.6411,-0.19225,1
-0.30432,2.6528,-2.7756,-0.65647,1
-4.8426,-4.9932,10.4052,-0.53104,1
-0.11716,0.60422,-0.38587,-0.059065,1
0.31803,-0.99326,1.0947,0.88619,1
-1.7064,3.3088,-2.2829,-2.1978,1
-0.41965,2.9094,-1.7859,-2.2069,1
0.37637,-0.82358,0.78543,0.74524,1
-5.119,6.6486,-0.049987,-6.5206,1
-1.3946,2.3134,-0.44499,-1.4905,1
-0.62684,-6.301,4.7843,1.106,1
0.518,0.25865,-0.84085,0.96118,1
-0.71868,-5.7154,3.8298,1.0233,1
1.4378,0.66837,-2.0267,1.0271,1
-3.8952,3.8157,-0.31304,-3.8194,1
-1.0555,0.79459,-1.6968,-0.46768,1
-0.29858,2.4769,-2.9512,-0.66165,1
-0.49948,1.7734,-2.2469,-0.68104,1
-1.9389,1.5706,0.045979,-1.122,1
-1.4375,-1.8624,4.026,0.55127,1
-1.7589,-6.4624,8.4773,0.31981,1
-0.40951,-0.15521,0.060545,-0.088807,1
-1.5877,-6.6072,5.8022,0.31593,1
-0.49081,2.8452,-3.6436,-3.1004,1
-4.2091,4.7283,-0.49126,-5.2159,1
-0.36025,-4.449,2.1067,0.94308,1
1.0117,0.9022,-2.3506,0.42714,1
0.7049,0.17174,-1.7859,0.36119,1
0.74067,1.7299,-3.1963,-0.1457,1
-0.3489,3.1929,-3.4054,-3.1832,1
-0.59587,2.4811,-2.8673,-0.89828,1
-3.5895,-6.572,10.5251,-0.16381,1
-5.0477,-5.8023,11.244,-0.3901,1
-3.7573,-8.2916,10.3032,0.38059,1
-2.0149,3.6874,-1.9385,-3.8918,1
-0.70346,2.957,-3.5947,-3.1457,1
-6.7387,6.9879,0.67833,-7.5887,1
-2.456,-0.24418,1.4041,-0.45863,1
-5.4414,7.2363,0.10938,-7.5642,1
-2.7769,-5.6967,5.9179,0.37671,1
1.3403,4.1323,-4.7018,-2.5987,1
-1.3414,-1.9162,-0.15538,-0.11984,1
-0.77848,3.4019,-3.4859,-3.5569,1
-0.88728,2.808,-3.1432,-1.2035,1
-2.4458,1.6285,-0.88541,-1.4802,1
-3.551,1.8955,0.1865,-2.4409,1
-3.6053,-5.974,10.0916,-0.82846,1
-2.4365,3.6026,-1.4166,-2.8948,1
-0.77688,0.13036,-0.031137,-0.35389,1
-3.8894,-7.8322,9.8208,0.47498,1
-0.62043,0.5587,-0.38587,-0.66423,1
-0.87834,3.257,-3.6778,-3.2944,1
0.56232,1.0015,-2.2726,-0.0060486,1
-5.3012,7.3915,0.029699,-7.3987,1
0.15423,0.11794,-1.6823,0.59524,1
0.11032,1.9741,-3.3668,-0.65259,1
-0.9607,2.6963,-3.1226,-1.3121,1
-1.0802,2.1996,-2.5862,-1.2759,1
-3.7244,1.9037,-0.035421,-2.5095,1
-2.5724,-0.95602,2.7073,-0.16639,1
-3.9297,-6.0816,10.0958,-1.0147,1
-2.6406,-4.4159,5.983,-0.13924,1
0.55939,-0.3104,0.18307,0.44653,1
-0.025314,-0.17383,-0.11339,1.2198,1
0.062525,2.9301,-3.5467,-2.6737,1
-5.525,6.3258,0.89768,-6.6241,1
0.22432,-0.52147,-0.40386,1.2017,1
-1.0833,-0.31247,1.2815,0.41291,1
-4.1479,7.1225,-0.083404,-6.4172,1
-1.7479,-5.823,5.8699,1.212,1
-0.95923,-6.7128,4.9857,0.32886,1
-5.3857,9.1214,-0.41929,-5.9181,1
-1.5851,-2.1562,1.7082,0.9017,1
0.11592,3.2219,-3.4302,-2.8457,1
-1.5732,1.0636,-0.71232,-0.8388,1
-2.1668,1.5933,0.045122,-1.678,1
-1.3887,-4.8773,6.4774,0.34179,1
