Variance,Skewness,Curtosis,Entropy,Class
-0.64326,2.4748,-2.9452,-1.0276,1
-2.234,-7.0314,7.4936,0.61334,1
-2.5912,-0.10554,1.2798,1.0414,1
-1.7263,-6.0237,5.2419,0.29524,1
-1.8782,-6.5865,4.8486,-0.021566,1
0.24261,0.57318,-1.9402,0.44007,1
1.296,4.2855,-4.8457,-2.9013,1
0.20216,1.9182,-3.2828,-0.61768,1
-1.9423,0.3766,-1.2898,-0.82458,1
-2.3518,-4.8359,6.6479,-0.060358,1
-1.0112,2.9984,-1.1664,-1.6185,1
-0.77288,-7.4473,6.492,0.36119,1
0.0040545,0.62905,-0.64121,0.75817,1
-1.4446,2.1438,-0.47241,-1.6677,1
-0.65767,-2.8018,3.7115,0.99739,1
0.74521,3.6357,-4.4044,-4.1414,1
2.031,1.852,-3.0121,0.003003,1
-2.5346,-0.77392,3.3602,0.00171,1
1.5631,0.89599,-1.9702,0.65472,1
2.3917,4.5565,-4.9888,-2.8987,1
-0.23356,3.2405,-3.0669,-2.7784,1
-0.10234,1.8189,-2.2169,-0.56725,1
-1.7279,-6.841,8.9494,0.68058,1
-0.092194,0.39315,-0.32846,-0.13794,1
-1.0744,-6.3113,5.355,0.80472,1
-0.36372,3.0439,-3.4816,-2.7836,1
-0.21394,-0.68287,0.096532,1.1965,1
0.48797,3.5674,-4.3882,-3.8116,1
-1.9555,0.20692,1.2473,-0.3707,1
0.0031201,-4.0061,1.7956,0.91722,1
-2.0336,-1.4092,1.1582,0.36507,1
0.75108,1.9161,-3.1098,-0.20518,1
0.84546,3.4826,-3.6307,-1.3961,1
-1.4233,-0.98912,2.3586,0.39481,1
-0.50816,2.868,-1.8108,-2.2612,1
-0.90784,-7.9026,6.7807,0.34179,1
-0.40804,0.54214,-0.52725,0.6586,1
-1.2792,2.1376,-0.47584,-1.3974,1
-0.66008,-3.226,3.8058,1.1836,1
-1.1022,-5.8395,4.5641,0.68705,1
-1.2369,-1.6906,2.518,0.51636,1
-2.3898,-0.78427,3.0141,0.76205,1
1.0194,1.1029,-2.3,0.59395,1
0.88992,2.2638,-3.1046,-0.11855,1
1.0637,3.6957,-4.1594,-1.9379,1
-0.8471,3.1329,-3.0112,-2.9388,1
-0.30432,2.6528,-2.7756,-0.65647,1
-1.5621,-2.2121,4.2591,0.27972,1
-0.11716,0.60422,-0.38587,-0.059065,1
0.31803,-0.99326,1.0947,0.88619,1
-2.5373,-6.959,8.8054,1.5289,1
-1.7064,3.3088,-2.2829,-2.1978,1
0.37637,-0.82358,0.78543,0.74524,1
-0.37013,-5.554,4.7749,1.547,1
1.164,3.913,-4.5544,-3.8672,1
-0.71868,-5.7154,3.8298,1.0233,1
-2.6864,-0.097265,0.61663,0.061192,1
-2.3629,-0.10554,1.9336,1.1358,1
-0.40951,-0.15521,0.060545,-0.088807,1
-1.7063,2.7956,-2.378,-2.3491,1
-1.6988,-7.1163,5.7902,0.16723,1
-2.3142,-0.68494,1.9833,-0.44829,1
-0.36025,-4.449,2.1067,0.94308,1
1.0117,0.9022,-2.3506,0.42714,1
0.96708,3.8426,-4.9314,-4.1323,1
-0.87874,-2.2121,-0.051701,0.099985,1
0.98296,3.4226,-3.9692,-1.7116,1
-0.3489,3.1929,-3.4054,-3.1832,1
-2.0754,1.2767,-0.64206,-1.2642,1
-0.7351,1.7361,-1.4938,-1.1582,1
-2.5665,-6.8824,7.5416,0.70774,1
-1.9725,2.8825,-2.3086,-2.3724,1
-1.7886,-6.3486,5.6154,0.42584,1
-1.8343,-6.5907,5.6429,0.54998,1
-0.69078,-0.50077,-0.35417,0.47498,1
-0.71494,-4.4448,2.2241,0.49826,1
-2.7769,-5.6967,5.9179,0.37671,1
0.30081,0.17381,-1.7542,0.48921,1
-2.564,-1.7051,1.5026,0.32757,1
-1.3414,-1.9162,-0.15538,-0.11984,1
-0.77848,3.4019,-3.4859,-3.5569,1
-2.0662,0.16967,-1.0054,-0.82975,1
-1.0941,2.3072,-2.5237,-1.4453,1
-1.1306,1.8458,-1.3575,-1.3806,1
-0.77688,0.13036,-0.031137,-0.35389,1
-1.8387,-6.301,5.6506,0.19567,1
-0.89809,-4.4862,2.2009,0.50731,1
0.56232,1.0015,-2.2726,-0.0060486,1
1.208,4.0744,-4.7635,-2.6129,1
-1.4094,-2.1252,-0.10397,-0.19225,1
-0.76794,3.4598,-3.4405,-3.4276,1
-1.0802,2.1996,-2.5862,-1.2759,1
-1.2667,2.8183,-2.426,-1.8862,1
-0.49281,3.0605,-1.8356,-2.834,1
-1.2943,2.6735,-0.84085,-2.0323,1
-1.0833,-0.31247,1.2815,0.41291,1
-1.7479,-5.823,5.8699,1.212,1
2.2279,4.0951,-4.8037,-2.1112,1
-1.5851,-2.1562,1.7082,0.9017,1
1.3183,1.9017,-3.3111,0.065071,1
-2.5899,-0.3911,0.93452,0.42972,1
-1.0116,-0.19038,-0.90597,0.003003,1
0.066129,2.4914,-2.9401,-0.62156,1
-1.5732,1.0636,-0.71232,-0.8388,1
-1.1667,-1.4237,2.9241,0.66119,1
0.40614,1.3492,-1.4501,-0.55949,1
-1.3887,-4.8773,6.4774,0.34179,1
