Variance,Skewness,Curtosis,Entropy,Class
3.6582,5.6864,-1.7157,-0.23751,0
1.6426,3.0149,0.22849,-0.147,0
1.8314,6.3672,-0.036278,0.049554,0
4.5645,-3.6275,2.8684,0.27714,0
0.9297,-3.7971,4.6429,-0.2957,0
3.9663,10.1684,-4.1131,-4.6056,0
1.4578,-0.08485,4.1785,0.59136,0
-1.8584,7.886,-1.6643,-1.8384,0
5.8862,5.8747,-2.8167,-0.30087,0
4.0026,-3.5943,3.5573,0.26809,0
4.8077,2.2327,-0.26334,1.5534,0
2.614,8.0081,-3.7258,-1.3069,0
0.68087,2.3259,4.9085,0.54998,0
4.1962,0.74493,0.83256,0.753,0
1.3234,3.2964,0.2362,-0.11984,0
-0.16735,7.6274,1.2061,-3.6241,0
3.1219,-3.137,1.9259,-0.37458,0
2.2596,-0.033118,4.7355,-0.2776,0
2.0466,2.03,2.1761,-0.083634,0
3.8905,-2.1521,2.6302,1.1047,0
3.9994,0.90427,1.1693,1.6892,0
3.2704,6.9321,-1.0456,0.23447,0
1.6406,3.5488,1.3964,-0.36424,0
2.4287,9.3821,-3.2477,-1.4543,0
1.6472,0.48213,4.7449,1.225,0
2.0597,-0.99326,5.2119,-0.29312,0
0.57461,10.1105,-1.6917,-4.3922,0
0.5734,9.1938,-0.9094,-1.872,0
4.0102,10.6568,-4.1388,-5.0646,0
4.1425,-3.6792,3.8281,1.6297,0
3.0934,-2.9177,2.2232,0.22283,0
2.2034,5.9947,0.53009,0.84998,0
3.744,0.79459,0.95851,1.0077,0
3.0329,2.2948,2.1135,0.35084,0
3.7731,7.2073,-1.6814,-0.94742,0
3.1557,2.8908,0.59693,0.79825,0
1.8114,7.6067,-0.9788,-2.4668,0
4.988,7.2052,-3.2846,-1.1608,0
3.8496,9.7939,-4.1508,-4.4582,0
0.9297,-3.7971,4.6429,-0.2957,0
4.9342,2.4107,-0.17594,1.6245,0
3.8417,10.0215,-4.2699,-4.9159,0
5.3915,9.9946,-3.8081,-3.3642,0
4.4072,-0.070365,2.0416,1.1319,0
2.6946,6.7976,-0.40301,0.44912,0
5.2756,0.13863,0.12138,1.1435,0
3.4312,6.2637,-1.9513,-0.36165,0
4.052,-0.16555,0.45383,0.51248,0
1.9265,7.7557,-0.16823,-3.0771,0
-1.3,10.2678,-2.953,-5.8638,0
0.44125,2.9487,4.3225,0.7155,0
3.2422,6.2265,0.12224,-1.4466,0
4.1349,6.1189,-2.4294,-0.19613,0
1.934,-9.2828e-06,4.816,-0.33967,0
2.5068,1.1588,3.9249,0.12585,0
2.1464,6.0795,-0.5778,-2.2302,0
0.051979,7.0521,-2.0541,-3.1508,0
2.2928,9.0386,-3.2417,-1.2991,0
1.6849,8.7489,-1.2641,-1.3858,0
2.3729,10.4726,-3.0087,-3.2013,0
4.0215,-2.7004,2.4957,0.36636,0
2.1274,5.1939,-1.7971,-1.1763,0
1.1811,8.3847,-2.0567,-0.90345,0
0.3292,-4.4552,4.5718,-0.9888,0
2.9499,2.2493,1.3458,-0.037083,0
3.7352,9.5911,-3.9032,-3.3487,0
3.5257,1.2829,1.9276,1.7991,0
4.4549,2.4976,1.0313,0.96894,0
4.2164,9.4607,-4.9288,-5.2366,0
3.5152,6.8224,-0.67377,-0.46898,0
1.0607,2.4542,2.5188,-0.17027,0
3.5594,1.3078,1.291,1.6556,0
3.9294,1.4112,1.8076,0.89782,0
0.96414,5.616,2.2138,-0.12501,0
1.8205,6.7562,0.0099913,0.39481,0
-1.8584,7.886,-1.6643,-1.8384,0
0.3292,-4.4552,4.5718,-0.9888,0
0.88872,5.3449,2.045,-0.19355,0
-0.21661,8.0329,1.8848,-3.8853,0
3.2051,8.6889,-2.9033,-0.7819,0
3.3848,3.2674,0.90967,0.25128,0
1.7452,4.8028,2.0878,0.62627,0
3.8999,1.734,1.6011,0.96765,0
3.5189,6.332,-1.7791,-0.020273,0
3.2294,7.7391,-0.37816,-2.5405,0
3.4985,3.1639,0.22677,-0.1651,0
2.1948,1.3781,1.1582,0.85774,0
0.74307,11.17,-1.3824,-4.0728,0
0.58836,10.7727,-1.3884,-4.3276,0
4.2772,2.4955,0.48554,0.36119,0
5.4188,10.1457,-4.084,-3.6991,0
3.8117,10.1457,-4.0463,-4.5629,0
0.54777,10.3754,-1.5435,-4.1633,0
2.3718,7.4908,0.015989,-1.7414,0
3.7982,10.423,-4.1602,-4.9728,0
-0.36279,8.2895,-1.9213,-3.3332,0
2.1265,6.8783,0.44784,-2.2224,0
0.86736,5.5643,1.6765,-0.16769,0
1.2616,4.4303,-1.3335,-1.7517,0
-0.39816,5.9781,1.3912,-1.1621,0
4.3937,0.35798,2.0416,1.2004,0
2.9695,5.6222,0.27561,-1.1556,0
3.0864,-2.5845,2.2309,0.30947,0
0.3798,0.7098,0.7572,-0.4444,0
0.58982,7.4266,1.2353,-2.9595,0
4.223,1.1319,0.72202,0.96118,0
0.64295,7.1018,0.3493,-0.41337,0
1.941,0.46351,4.6472,1.0879,0
3.7767,9.7794,-3.9075,-3.5323,0
1.1518,1.3864,5.2727,-0.43536,0
4.8368,10.0132,-4.3239,-4.3276,0
-0.12196,8.8068,0.94566,-4.2267,0
-1.3,10.2678,-2.953,-5.8638,0
1.5691,6.3465,-0.1828,-2.4099,0
1.3087,4.9228,2.0013,0.22024,0
5.1776,8.2316,-3.2511,-1.5694,0
5.6272,10.0857,-4.2931,-3.8142,0
1.2138,8.7986,-2.1672,-0.74182,0
0.3798,0.7098,0.7572,-0.4444,0
4.0524,5.6802,-1.9693,0.026279,0
4.7285,2.1065,-0.28305,1.5625,0
3.359,9.8022,-3.8209,-3.7133,0
3.6922,-3.9585,4.3439,1.3517,0
0.77124,9.0862,-1.2281,-1.4996,0
3.5761,9.7753,-3.9795,-3.4638,0
4.3848,-3.0729,3.0423,1.2741,0
0.77445,9.0552,-2.4089,-1.3884,0
4.9362,7.6046,-2.3429,-0.85302,0
1.1472,3.5985,1.9387,-0.43406,0
2.9742,8.96,-2.9024,-1.0379,0
4.5707,7.2094,-3.2794,-1.4944,0
0.1848,6.5079,2.0133,-0.87242,0
0.87256,9.2931,-0.7843,-2.1978,0
0.39559,6.8866,1.0588,-0.67587,0
2.8209,7.3108,-0.81857,-1.8784,0
0.3798,0.7098,0.7572,-0.4444,0
2.0962,2.4769,1.9379,-0.040962,0
2.8261,9.4007,-3.3034,-1.0509,0
0.0071249,8.3661,0.50781,-3.8155,0
0.96788,7.1907,1.2798,-2.4565,0
3.4776,8.811,-3.1886,-0.92285,0
3.0632,-3.3315,5.1305,0.8267,0
2.8084,11.3045,-3.3394,-4.4194,0
2.5698,-4.4076,5.9856,0.078002,0
3.3756,-4.0951,4.367,1.0698,0
0.5706,-0.0248,1.2421,-0.5621,0
0.88444,6.5906,0.55837,-0.44182,0
3.8644,3.7061,0.70403,0.35214,0
4.9294,0.27727,0.20792,0.33662,0
2.565,8.633,-2.9941,-1.3082,0
2.093,8.3061,0.022844,-3.2724,0
4.6014,5.6264,-2.1235,0.19309,0
3.577,2.4004,1.8908,0.73231,0
2.6648,10.754,-3.3994,-4.1685,0
1.762,4.3682,2.1384,0.75429,0
0.52855,0.96427,4.0243,-1.0483,0
2.1319,-2.0403,2.5574,-0.061652,0
1.2746,8.8172,-1.5323,-1.7957,0
2.2091,7.4556,-1.3284,-3.3021,0
2.5328,7.528,-0.41929,-2.6478,0
3.6244,1.4609,1.3501,1.9284,0
5.7227,5.8312,-2.4097,-0.24527,0
0.045304,6.7334,1.0708,-0.9332,0
2.7659,0.66216,4.1494,-0.28406,0
4.2475,1.4816,-0.48355,0.95343,0
3.9772,0.33521,2.2566,2.1625,0
3.6667,4.302,0.55923,0.33791,0
4.2458,1.1981,0.66633,0.94696,0
1.4507,8.7903,-2.2324,-0.65259,0
1.8533,6.1458,1.0176,-2.0401,0
3.5288,0.71596,1.9507,1.9375,0
3.9719,1.0367,0.75973,1.0013,0
3.534,9.3614,-3.6316,-1.2461,0
3.6894,9.887,-4.0788,-4.3664,0
3.0672,-4.4117,3.8238,-0.81682,0
2.2893,3.733,0.6312,-0.39786,0
1.5673,7.9274,-0.056842,-2.1694,0
4.0405,0.51524,1.0279,1.106,0
4.0446,11.1741,-4.3582,-4.7401,0
4.1195,10.9258,-3.8929,-4.1802,0
2.0193,0.82356,4.6369,1.4202,0
1.5701,7.9129,0.29018,-2.1953,0
2.2517,-5.1422,4.2916,-1.2487,0
1.1676,9.1566,-2.0867,-0.80647,0
2.1752,-0.8091,5.1022,-0.67975,0
1.1588,8.9331,-2.0807,-1.1272,0
0.33565,6.8369,0.69718,-0.55691,0
1.5456,8.5482,0.4187,-2.1784,0
1.4276,8.3847,-2.0995,-1.9677,0
0.93611,8.6413,-1.6351,-1.3043,0
4.6352,-3.0087,2.6773,1.212,0
0.95626,2.4728,4.4578,0.21636,0
5.2032,3.5116,-1.2538,1.0129,0
3.1836,7.2321,-1.0713,-2.5909,0
5.6084,10.3009,-4.8003,-4.3534,0
2.5581,2.6218,1.8513,0.40257,0
2.7831,10.9796,-3.557,-4.4039,0
3.7635,2.7811,0.66119,0.34179,0
5.7456,10.1808,-4.7857,-4.3366,0
5.086,3.2798,-1.2701,1.1189,0
3.4092,5.4049,-2.5228,-0.89958,0
-0.278,8.1881,-3.1338,-2.5276,0
3.3951,1.1484,2.1401,2.0862,0
5.0429,-0.52974,0.50439,1.106,0
3.7758,7.1783,-1.5195,0.40128,0
1.8384,6.063,0.54723,0.51248,0
2.0153,0.43661,4.5864,-0.3151,0
3.5251,0.7201,1.6928,0.64438,0
3.757,-5.4236,3.8255,-1.2526,0
2.5989,3.5178,0.7623,0.81119,0
1.8994,0.97462,4.2265,0.81377,0
3.6941,-3.9482,4.2625,1.1577,0
3.3004,7.0811,-1.3258,0.22283,0
2.7213,7.05,-0.58808,0.41809,0
3.8846,-3.0336,2.5334,0.20214,0
2.9233,6.0464,-0.11168,-0.58665,0
1.162,10.2926,-1.2821,-4.0392,0
3.7791,2.5762,1.3098,0.5655,0
2.9571,-4.5938,5.9068,0.57196,0
-0.278,8.1881,-3.1338,-2.5276,0
-0.11996,6.8741,0.91995,-0.6694,0
3.7798,-3.3109,2.6491,0.066365,0
5.3586,3.7557,-1.7345,1.0789,0
1.8373,6.1292,0.84027,0.55257,0
0.5706,-0.024841,1.2421,-0.56208,0
4.3634,0.46351,1.4281,2.0202,0
3.482,-4.1634,3.5008,-0.078462,0
1.3754,8.8793,-1.9136,-0.53751,0
0.29961,7.1328,-0.31475,-1.1828,0
2.4673,1.3926,1.7125,0.41421,0
0.77805,6.6424,-1.1425,-1.0573,0
2.2429,-4.1427,5.2333,-0.40173,0
3.7321,-3.884,3.3577,-0.0060486,0
4.0715,7.6398,-2.0824,-1.1698,0
0.76163,5.8209,1.1959,-0.64613,0
-0.53966,7.3273,0.46583,-1.4543,0
3.0242,-3.3378,2.5865,-0.54785,0
5.8519,5.3905,-2.4037,-0.061652,0
0.5706,-0.0248,1.2421,-0.5621,0
0.74054,0.36625,2.1992,0.48403,0
1.645,7.8612,-0.87598,-3.5569,0
3.6077,6.8576,-1.1622,0.28231,0
3.2403,-3.7082,5.2804,0.41291,0
1.3114,4.5462,2.2935,0.22541,0
3.7022,6.9942,-1.8511,-0.12889,0
4.364,-3.1039,2.3757,0.78532,0
4.0962,10.1891,-3.9323,-4.1827,0
2.5559,3.3605,2.0321,0.26809,0
4.0932,5.4132,-1.8219,0.23576,0
4.8451,8.1116,-2.9512,-1.4724,0
2.8672,10.0008,-3.2049,-3.1095,0
1.0182,9.109,-0.62064,-1.7129,0
3.8244,-3.1081,2.4537,0.52024,0
2.7961,2.121,1.8385,0.38317,0
4.1542,7.2756,-2.4766,-1.2099,0
3.5862,-3.0957,2.8093,0.24481,0
0.66191,9.6594,-0.28819,-1.6638,0
4.7926,1.7071,-0.051701,1.4926,0
4.9852,8.3516,-2.5425,-1.2823,0
4.7114,2.0755,-0.2702,1.2379,0
4.0127,10.1477,-3.9366,-4.0728,0
2.6606,3.1681,1.9619,0.18662,0
0.01727,8.693,1.3989,-3.9668,0
3.2414,0.40971,1.4015,1.1952,0
-0.74324,-0.32902,-0.42785,0.23317,0
-0.55355,-7.9233,6.7156,0.74394,0
-3.3553,0.35591,2.6473,-0.37846,0
-0.23356,3.2405,-3.0669,-2.7784,0
-1.5681,-7.2446,6.5537,-0.1276,0
2.0177,1.7982,-2.9581,0.2099,0
-0.036127,1.525,-1.4089,-0.76121,0
-3.2778,1.8023,0.1805,-2.3931,0
-0.88728,2.808,-3.1432,-1.2035,0
2.031,1.852,-3.0121,0.003003,0
-2.6864,-0.097265,0.61663,0.061192,0
-0.50816,2.868,-1.8108,-2.2612,0
-1.5877,-6.6072,5.8022,0.31593,0
-0.3489,3.1929,-3.4054,-3.1832,0
-0.83121,0.039307,0.05369,-0.23105,0
-2.62,-6.8555,6.2169,-0.62285,0
-0.014902,-1.0243,-0.94024,0.64955,0
-1.9725,2.8825,-2.3086,-2.3724,0
-2.4725,-0.40145,1.4855,1.1189,0
0.55298,-3.4619,1.7048,1.1008,0
-0.62684,-6.301,4.7843,1.106,0
-0.59587,2.4811,-2.8673,-0.89828,0
-0.72068,-6.7583,5.8408,0.62369,0
0.75896,0.29176,-1.6506,0.83834,0
1.4378,0.66837,-2.0267,1.0271,0
-2.4198,-0.24418,0.70146,0.41809,0
-0.55008,2.8659,-1.6488,-2.4319,0
-0.8471,3.1329,-3.0112,-2.9388,0
-2.899,-0.60424,2.6045,1.3776,0
-3.551,1.8955,0.1865,-2.4409,0
-2.0659,1.0512,-0.46298,-1.0974,0
-1.6386,3.3584,-1.7302,-3.5646,0
-1.7322,-9.2828,7.719,-1.7168,0
-1.6244,-6.3444,4.6575,0.16981,0
-1.9555,0.20692,1.2473,-0.3707,0
-0.24745,1.9368,-2.4697,-0.80518,0
-1.3414,-1.9162,-0.15538,-0.11984,0
-1.8974,3.5074,-1.7842,-3.8491,0
-0.63298,-5.1277,4.5624,1.4797,0
0.23874,2.0879,-3.3522,-0.66553,0
-2.7769,-5.6967,5.9179,0.37671,0
-3.0201,-0.67253,2.7056,0.85774,0
-3.5359,0.30417,0.6569,-0.2957,0
-1.3414,-2.0776,2.8093,0.60688,0
-1.1667,-1.4237,2.9241,0.66119,0
0.7376,4.8525,-4.7986,-5.6659,0
-0.82053,0.65181,-0.48869,-0.52716,0
-3.2238,2.7935,0.32274,-0.86078,0
-3.8552,3.5219,-0.38415,-3.8608,0
-1.1859,-1.2519,2.2635,0.77239,0
-0.9607,2.6963,-3.1226,-1.3121,0
-3.6227,3.9958,-0.35845,-3.9047,0
-1.8356,-6.7562,5.0585,-0.55044,0
-1.0555,0.79459,-1.6968,-0.46768,0
-0.40951,-0.15521,0.060545,-0.088807,0
-1.5732,1.0636,-0.71232,-0.8388,0
-1.682,-6.8121,7.1398,1.3323,0
-1.4628,-1.5706,2.4357,0.49826,0
-2.0631,-1.5147,1.219,0.44524,0
0.2346,-4.5152,2.1195,1.4448,0
0.48797,3.5674,-4.3882,-3.8116,0
4.3239,-4.8835,3.4356,-0.5776,1
3.8962,-4.7904,3.3954,-0.53751,1
1.9157,6.0816,0.23705,-2.0116,1
2.0165,-0.25246,5.1707,1.0763,1
1.9105,8.871,-2.3386,-0.75604,1
0.25035,9.3262,-3.6873,-6.2543,1
4.4682,2.2907,0.95766,0.83058,1
4.2134,-2.806,2.0116,0.67412,1
3.9232,-3.2467,3.4579,0.83705,1
4.616,10.1788,-4.2185,-4.4245,1
0.80355,2.8473,4.3439,0.6017,1
0.32444,10.067,-1.1982,-4.1284,1
3.8832,6.4023,-2.432,-0.98363,1
2.486,-0.99533,5.3404,-0.15475,1
2.9736,8.7944,-3.6359,-1.3754,1
0.92703,9.4318,-0.66263,-1.6728,1
2.5227,2.2369,2.7236,0.79438,1
2.2546,8.0992,-0.24877,-3.2698,1
3.6181,-3.7454,2.8273,-0.71208,1
2.6682,10.216,-3.4414,-4.0069,1
3.2692,3.4184,0.20706,-0.066824,1
2.2123,-5.8395,7.7687,-0.85302,1
3.3397,-4.6145,3.9823,-0.23751,1
-0.45062,-1.3678,7.0858,-0.40303,1
-0.0068919,9.2931,-0.41243,-1.9638,1
3.1887,-3.4143,2.7742,-0.2026,1
3.8969,7.4163,-1.8245,0.14007,1
0.77765,5.9781,1.1941,-0.3526,1
4.4295,-2.3507,1.7048,0.90946,1
2.9421,7.4101,-0.97709,-0.88406,1
0.9297,-3.7971,4.6429,-0.2957,1
2.4196,6.4665,-0.75688,0.228,1
2.108,6.7955,-0.1708,0.4905,1
3.1088,3.1122,0.80857,0.4336,1
2.805,0.57732,1.3424,1.2133,1
3.4626,-4.449,3.5427,0.15429,1
2.4012,1.6223,3.0312,0.71679,1
2.6799,3.1349,0.34073,0.58489,1
4.1038,-4.8069,3.3491,-0.49225,1
3.6575,7.2797,-2.2692,-1.144,1
4.0329,0.23175,0.89082,1.1823,1
0.5195,-3.2633,3.0895,-0.9849,1
2.5089,6.841,-0.029423,0.44912,1
3.1896,5.7526,-0.18537,-0.30087,1
3.5829,1.4423,1.0219,1.4008,1
2.0421,1.2436,4.2171,0.90429,1
2.9163,10.8306,-3.3437,-4.122,1
0.74841,7.2756,1.1504,-0.5388,1
3.2718,1.7837,2.1161,0.61334,1
-0.2062,9.2207,-3.7044,-6.8103,1
4.9264,5.496,-2.4774,-0.50648,1
3.2303,7.8384,-3.5348,-1.2151,1
3.5458,9.3718,-4.0351,-3.9564,1
2.229,9.6325,-3.1123,-2.7164,1
3.8023,-3.8696,4.044,0.95343,1
0.27451,9.2186,-3.2863,-4.8448,1
2.3969,0.23589,4.8477,1.437,1
3.946,6.8514,-1.5443,-0.5582,1
2.0007,1.8644,2.6491,0.47369,1
1.0135,8.4551,-1.672,-2.0815,1
4.5447,8.2274,-2.4166,-1.5875,1
3.5358,6.7086,-0.81857,0.47886,1
2.4226,-4.5752,5.947,0.21507,1
4.9249,0.68906,0.77344,1.2095,1
2.5678,3.5136,0.61406,-0.40691,1
2.3136,10.6651,-3.5288,-4.7672,1
2.8237,2.8597,0.19678,0.57196,1
3.9529,-2.3548,2.3792,0.48274,1
3.3583,10.3567,-3.7301,-3.6991,1
4.3365,-3.584,3.6884,0.74912,1
2.7206,9.0821,-3.3111,-0.96811,1
0.86202,2.6963,4.2908,0.54739,1
3.4246,-0.14693,0.80342,0.29136,1
1.0284,9.767,-1.3687,-1.7853,1
2.8232,10.8513,-3.1466,-3.9784,1
3.4591,11.112,-4.2039,-5.0931,1
-0.16682,5.8974,0.49839,-0.70044,1
1.2999,2.5762,2.0107,-0.18967,1
1.9818,9.2621,-3.521,-1.872,1
0.65497,5.1815,1.0673,-0.42113,1
0.5195,-3.2633,3.0895,-0.9849,1
5.3063,5.2684,-2.8904,-0.52716,1
-1.6677,-7.1535,7.8929,0.96765,1
-0.89409,3.1991,-1.8219,-2.9452,1
0.3434,0.12415,-0.28733,0.14654,1
-1.5252,-6.2534,5.3524,0.59912,1
-1.8215,2.7521,-0.72261,-2.353,1
-0.77461,-1.8768,2.4023,1.1319,1
-1.8219,-6.8824,5.4681,0.057313,1
-0.3481,-0.38696,-0.47841,0.62627,1
0.47368,3.3605,-4.5064,-4.0431,1
-2.0962,-7.1059,6.6188,-0.33708,1
-0.47465,-4.3496,1.9901,0.7517,1
1.0552,1.1857,-2.6411,0.11033,1
1.1644,3.8095,-4.9408,-4.0909,1
-2.7338,0.45523,2.4391,0.21766,1
0.50813,0.47799,-1.9804,0.57714,1
1.6408,4.2503,-4.9023,-2.6621,1
-0.91318,-2.0113,-0.19565,0.066365,1
0.6005,1.9327,-3.2888,-0.32415,1
-0.28015,3.0729,-3.3857,-2.9155,1
-3.6085,3.3253,-0.51954,-3.5737,1
-0.86339,1.9348,-2.3729,-1.0897,1
-2.1333,1.5685,-0.084261,-1.7453,1
-1.2568,-1.4733,2.8718,0.44653,1
0.24394,1.4733,-1.4192,-0.58535,1
-1.5322,-5.0966,6.6779,0.17498,1
-3.0731,-0.53181,2.3877,0.77627,1
-1.979,3.2301,-1.3575,-2.5819,1
-0.4294,-0.14693,0.044265,-0.15605,1
-2.234,-7.0314,7.4936,0.61334,1
-0.39416,-0.020702,-0.066267,-0.44699,1
-1.522,-6.6383,5.7491,-0.10691,1
-1.7263,-6.0237,5.2419,0.29524,1
-0.94255,0.039307,-0.24192,0.31593,1
-0.89569,3.0025,-3.6067,-3.4457,1
-0.52645,-0.24832,-0.45613,0.41938,1
-2.1405,-0.16762,1.321,-0.20906,1
-0.60975,-4.002,1.8471,0.6017,1
0.83625,1.1071,-2.4706,-0.062945,1
0.60731,3.9544,-4.772,-4.4853,1
-3.1366,0.42212,2.6225,-0.064238,1
-2.5754,-5.6574,6.103,0.65214,1
-1.8782,-6.5865,4.8486,-0.021566,1
0.25943,5.0097,-5.0394,-6.3862,1
-3.4605,2.6901,0.16165,-1.0224,1
-1.2424,-1.7175,-0.52553,-0.21036,1
0.20216,1.9182,-3.2828,-0.61768,1
0.59823,3.5012,-3.9795,-1.7841,1
-0.77995,3.2322,-3.282,-3.1004,1
-4.4996,3.4288,0.56265,-1.1672,1
-3.3125,0.10139,0.55323,-0.2957,1
-1.9423,0.3766,-1.2898,-0.82458,1
-2.799,1.9679,-0.42357,-2.1125,1
-3.2854,4.0372,-0.45356,-1.8228,1
-0.56877,1.4174,-1.4252,-1.1246,1
-3.3604,-0.32696,2.1324,0.6017,1
-1.0112,2.9984,-1.1664,-1.6185,1
0.030219,-1.0512,1.4024,0.77369,1
-2.5701,-6.8452,8.9999,2.1353,1
-1.6637,3.2881,-2.2701,-2.2224,1
0.21431,-0.69529,0.87711,0.29653,1
-1.8391,-9.0883,9.2416,-0.10432,1
0.0040545,0.62905,-0.64121,0.75817,1
-0.81479,-5.7381,4.3919,0.3211,1
0.50225,0.65388,-1.1793,0.39998,1
-2.9146,4.0537,-0.45699,-4.0327,1
-1.3907,-1.3781,2.3055,-0.021566,1
1.2279,4.0309,-4.6435,-3.9125,1
-2.5346,-0.77392,3.3602,0.00171,1
1.5631,0.89599,-1.9702,0.65472,1
0.4283,-0.94981,-1.0731,0.3211,1
1.5904,2.2121,-3.1183,-0.11725,1
1.7425,3.6833,-4.0129,-1.7207,1
-3.9172,2.6652,0.78886,-0.7819,1
-2.2214,-0.23798,0.56008,0.05602,1
-0.49241,0.89392,-1.6283,-0.56854,1
-0.10234,1.8189,-2.2169,-0.56725,1
-1.8448,1.254,0.27218,-1.0728,1
-1.2786,-2.4087,4.5735,0.47627,1
-2.121,-0.05588,1.949,1.353,1
-0.0012852,0.13863,-0.19651,0.0081754,1
-3.1158,-8.6289,10.4403,0.97153,1
-2.0891,-0.48422,1.704,1.7435,1
-1.6936,2.7852,-2.1835,-1.9276,1
-1.2846,3.2715,-1.7671,-3.2608,1
-2.2083,-9.1069,8.9991,-0.28406,1
-0.51003,-0.23591,0.020273,0.76334,1
-1.8076,-8.8131,8.7086,-0.21682,1
-1.4106,-7.108,5.6454,0.31335,1
-0.21394,-0.68287,0.096532,1.1965,1
-2.1786,-6.4479,6.0344,-0.20777,1
0.0031201,-4.0061,1.7956,0.91722,1
-3.0799,0.60836,2.7039,-0.23751,1
-1.239,-6.541,4.8151,-0.033204,1
-2.0336,-1.4092,1.1582,0.36507,1
-0.69745,-1.7672,-0.34474,-0.12372,1
0.75108,1.9161,-3.1098,-0.20518,1
0.84546,3.4826,-3.6307,-1.3961,1
-0.55648,3.2136,-3.3085,-2.7965,1
-3.6817,3.2239,-0.69347,-3.4004,1
-0.46651,2.3383,-2.9812,-1.0431,1
-0.8734,1.6533,-2.1964,-0.78061,1
-2.1234,1.1815,-0.55552,-0.81165,1
-2.3142,2.0838,-0.46813,-1.6767,1
-0.17296,-1.1816,1.3818,0.7336,1
-1.9409,-8.6848,9.155,0.94049,1
-2.9915,-6.6258,8.6521,1.8198,1
-1.8483,0.31038,0.77344,1.4189,1
-2.2677,3.2964,-2.2563,-2.4642,1
