Variance,Skewness,Curtosis,Entropy,Class
-2.3221,-9.3304,9.233,-0.79871,0
-2.9146,4.0537,-0.45699,-4.0327,0
-2.286,-5.4484,5.8039,0.88231,0
-3.5916,-6.2285,10.2389,-1.1543,0
-0.49081,2.8452,-3.6436,-3.1004,0
-2.565,-5.7899,6.0122,0.046968,0
-2.0962,-7.1059,6.6188,-0.33708,0
-4.0218,-8.304,12.555,-1.5099,0
1.4378,0.66837,-2.0267,1.0271,0
-0.8734,1.6533,-2.1964,-0.78061,0
0.60731,3.9544,-4.772,-4.4853,0
-1.5877,-6.6072,5.8022,0.31593,0
0.66365,-0.045533,-0.18794,0.23447,0
-2.588,3.8654,-0.3336,-1.2797,0
-1.9983,-6.6072,4.8254,-0.41984,0
-3.9172,2.6652,0.78886,-0.7819,0
-5.4414,7.2363,0.10938,-7.5642,0
-6.7387,6.9879,0.67833,-7.5887,0
-2.2173,1.4671,-0.72689,-1.1724,0
-0.91318,-2.0113,-0.19565,0.066365,0
-1.6001,-9.5828,9.4044,0.081882,0
-0.77461,-1.8768,2.4023,1.1319,0
-1.979,3.2301,-1.3575,-2.5819,0
2.0177,1.7982,-2.9581,0.2099,0
1.5904,2.2121,-3.1183,-0.11725,0
-0.51003,-0.23591,0.020273,0.76334,0
-3.0799,0.60836,2.7039,-0.23751,0
-0.49948,1.7734,-2.2469,-0.68104,0
0.26517,2.4066,-2.8416,-0.59958,0
-4.3967,4.9601,-0.64892,-5.4719,0
-1.9881,0.99945,-0.28562,-0.70044,0
-2.0529,3.8385,-0.79544,-1.2138,0
-2.0042,-9.3676,9.3333,-0.10303,0
-4.4779,7.3708,-0.31218,-6.7754,0
-0.94255,0.039307,-0.24192,0.31593,0
-0.24037,-1.7837,2.135,1.2418,0
-1.5951,-6.572,4.7689,-0.94354,0
-3.0201,-0.67253,2.7056,0.85774,0
-2.2183,-1.254,2.9986,0.36378,0
-2.3675,-0.43663,1.692,-0.43018,0
-3.3125,0.10139,0.55323,-0.2957,0
-3.6053,-5.974,10.0916,-0.82846,0
-2.659,-1.6058,1.3647,0.16464,0
-0.55008,2.8659,-1.6488,-2.4319,0
1.3518,1.0595,-2.3437,0.39998,0
-2.2625,-0.099335,2.8127,0.48662,0
0.21431,-0.69529,0.87711,0.29653,0
0.50225,0.65388,-1.1793,0.39998,0
-0.83121,0.039307,0.05369,-0.23105,0
-3.2238,2.7935,0.32274,-0.86078,0
-0.83535,0.80494,-1.6411,-0.19225,0
-1.4106,-7.108,5.6454,0.31335,0
-0.9854,-6.661,5.8245,0.5461,0
-0.40857,3.0977,-2.9607,-2.6892,0
-1.8629,-0.84841,2.5377,0.097399,0
-1.6386,3.3584,-1.7302,-3.5646,0
-3.5895,-6.572,10.5251,-0.16381,0
-0.49241,0.89392,-1.6283,-0.56854,0
0.6005,0.99945,-2.2126,0.097399,0
-1.1859,-1.2519,2.2635,0.77239,0
-0.75793,2.5349,-3.0464,-1.2629,0
-1.8974,3.5074,-1.7842,-3.8491,0
0.4283,-0.94981,-1.0731,0.3211,0
-2.2677,3.2964,-2.2563,-2.4642,0
0.59823,3.5012,-3.9795,-1.7841,0
-4.6765,-5.6636,10.969,-0.33449,0
-5.4901,9.1048,-0.38758,-5.9763,0
-0.77995,3.2322,-3.282,-3.1004,0
-5.0477,-5.8023,11.244,-0.3901,0
-2.7908,-5.7133,5.953,0.45946,0
-0.82053,0.65181,-0.48869,-0.52716,0
-1.7976,-6.7686,6.6753,0.89912,0
-2.62,-6.8555,6.2169,-0.62285,0
-2.5919,-1.0553,3.8949,0.77757,0
-1.8076,-8.8131,8.7086,-0.21682,0
-0.41645,0.32487,-0.33617,-0.36036,0
0.50813,0.47799,-1.9804,0.57714,0
-0.69745,-1.7672,-0.34474,-0.12372,0
-1.3907,-1.3781,2.3055,-0.021566,0
-2.4725,-0.40145,1.4855,1.1189,0
-1.239,-6.541,4.8151,-0.033204,0
-1.8046,-6.8141,6.7019,1.1681,0
-0.95403,1.9824,-2.3163,-1.1957,0
-0.98193,2.7956,-1.2341,-1.5668,0
-1.4377,-1.432,2.1144,0.42067,0
-0.0012852,0.13863,-0.19651,0.0081754,0
-2.4365,3.6026,-1.4166,-2.8948,0
-0.89542,2.0279,-2.3652,-1.2746,0
-2.456,-0.24418,1.4041,-0.45863,0
0.3434,0.12415,-0.28733,0.14654,0
-4.1958,-8.1819,12.1291,-1.6017,0
-4.8554,-5.9037,10.9818,-0.82199,0
0.75896,0.29176,-1.6506,0.83834,0
-4.0679,2.4955,0.79571,-1.1039,0
-0.93587,-5.1008,4.5367,1.3866,0
-2.5724,-0.95602,2.7073,-0.16639,0
-3.6012,-6.5389,10.5234,-0.48967,0
1.1644,3.8095,-4.9408,-4.0909,0
-1.682,-6.8121,7.1398,1.3323,0
-0.95923,-6.7128,4.9857,0.32886,0
-1.8215,2.7521,-0.72261,-2.353,0
0.11592,3.2219,-3.4302,-2.8457,0
-1.366,0.18416,0.90539,1.5806,0
-0.9607,2.6963,-3.1226,-1.3121,0
-1.522,-6.6383,5.7491,-0.10691,0
-2.1668,1.5933,0.045122,-1.678,0
-2.2617,-4.7428,6.3489,0.11162,0
-1.2568,-1.4733,2.8718,0.44653,0
-2.9915,-6.6258,8.6521,1.8198,0
-6.651,6.7934,0.68604,-7.5887,0
1.2279,4.0309,-4.6435,-3.9125,0
1.4501,3.6067,-4.0557,-1.5966,0
-2.0891,-0.48422,1.704,1.7435,0
1.0552,1.1857,-2.6411,0.11033,0
-2.4554,-9.0407,8.862,-0.86983,0
-1.7697,3.4329,-1.2144,-2.3789,0
-2.5084,-0.22763,1.488,1.2069,0
-0.55648,3.2136,-3.3085,-2.7965,0
-0.3481,-0.38696,-0.47841,0.62627,0
-1.6662,-0.30005,1.4238,0.024986,0
-1.9389,1.5706,0.045979,-1.122,0
-4.2249,6.2699,0.15822,-5.5457,0
-2.0046,-0.49457,1.333,1.6543,0
-1.9551,-6.9756,5.5383,-0.12889,0
-1.4375,-1.8624,4.026,0.55127,0
-2.9498,-8.273,10.2646,1.1629,0
-2.3211,3.166,-1.0002,-2.7151,0
-3.4083,4.8587,-0.76888,-4.8668,0
-0.52645,-0.24832,-0.45613,0.41938,0
-5.525,6.3258,0.89768,-6.6241,0
-1.5078,-7.3191,7.8981,1.2289,0
-2.8619,4.5193,-0.58123,-4.2629,0
-2.0631,-1.5147,1.219,0.44524,0
-3.3582,-7.2404,11.4419,-0.57113,0
1.7875,4.78,-5.1362,-3.2362,0
-3.9204,4.0723,-0.23678,-2.1151,0
-5.0676,-5.1877,10.4266,-0.86725,0
-1.4174,-2.2535,1.518,0.61981,0
1.4896,3.4288,-4.0309,-1.4259,0
0.55298,-3.4619,1.7048,1.1008,0
-0.27068,3.2674,-3.5562,-3.0888,0
-6.3979,6.4479,1.0836,-6.6176,0
-3.8053,2.4273,0.6809,-1.0871,0
1.5514,3.8013,-4.9143,-3.7483,0
-0.8172,3.3812,-3.6684,-3.456,0
-2.3797,-1.4402,1.1273,0.16076,0
-2.2083,-9.1069,8.9991,-0.28406,0
-0.47465,-4.3496,1.9901,0.7517,0
-2.902,-7.6563,11.8318,-0.84268,0
-2.4561,-4.5566,6.4534,-0.056479,0
-0.17296,-1.1816,1.3818,0.7336,0
-2.0659,1.0512,-0.46298,-1.0974,0
2.994,7.2011,-1.2153,0.3211,1
4.1454,7.257,-1.9153,-0.86078,1
4.5459,8.1674,-2.4586,-1.4621,1
3.4092,5.4049,-2.5228,-0.89958,1
3.966,3.9213,0.70574,0.33662,1
-1.4275,11.8797,0.41613,-6.9978,1
3.0329,2.2948,2.1135,0.35084,1
5.086,3.2798,-1.2701,1.1189,1
-1.9458,11.2217,1.9079,-3.4405,1
6.0919,2.9673,-1.3267,1.4551,1
2.2526,9.9636,-3.1749,-2.9944,1
2.8033,9.0862,-3.3668,-1.0224,1
3.2422,6.2265,0.12224,-1.4466,1
0.39559,6.8866,1.0588,-0.67587,1
2.7213,7.05,-0.58808,0.41809,1
0.040498,8.5234,1.4461,-3.9306,1
-1.1193,10.7271,2.0938,-5.6504,1
2.7296,2.8701,0.51124,0.5099,1
2.5635,6.7769,-0.61979,0.38576,1
3.7635,2.7811,0.66119,0.34179,1
3.8644,3.7061,0.70403,0.35214,1
1.3264,1.0326,5.6566,-0.41337,1
-1.1391,1.8127,6.9144,0.70127,1
2.6718,5.6574,0.72974,-1.4892,1
1.934,-9.2828e-06,4.816,-0.33967,1
0.64295,7.1018,0.3493,-0.41337,1
2.5605,9.2683,-3.5913,-1.356,1
1.3754,8.8793,-1.9136,-0.53751,1
0.3798,0.7098,0.7572,-0.4444,1
1.0652,8.3682,-1.4004,-1.6509,1
3.3848,3.2674,0.90967,0.25128,1
3.9994,0.90427,1.1693,1.6892,1
2.1059,7.6046,-0.47755,-1.8461,1
1.6849,8.7489,-1.2641,-1.3858,1
0.24835,7.6439,0.9885,-0.87371,1
1.2706,8.035,-0.19651,-2.1888,1
4.8265,0.80287,1.6371,1.1875,1
1.3349,6.1189,0.46497,0.49826,1
3.5829,1.4423,1.0219,1.4008,1
2.4196,6.4665,-0.75688,0.228,1
-0.45062,-1.3678,7.0858,-0.40303,1
-1.9177,11.6894,2.5454,-3.2763,1
2.4008,9.3593,-3.3565,-3.3526,1
-0.2951,9.0489,-0.52725,-2.0789,1
1.9647,6.9383,0.57722,0.66377,1
1.9105,8.871,-2.3386,-0.75604,1
4.1373,0.49248,1.093,1.8276,1
1.5478,9.1814,-1.6326,-1.7375,1
2.108,6.7955,-0.1708,0.4905,1
4.0972,0.46972,1.6671,0.91593,1
1.8533,6.1458,1.0176,-2.0401,1
5.807,5.0097,-2.2384,0.43878,1
0.33565,6.8369,0.69718,-0.55691,1
2.3952,9.5083,-3.1783,-3.0086,1
0.80355,2.8473,4.3439,0.6017,1
4.0405,0.51524,1.0279,1.106,1
4.7072,8.2957,-2.5605,-1.4905,1
3.7022,6.9942,-1.8511,-0.12889,1
3.1557,2.8908,0.59693,0.79825,1
0.74054,0.36625,2.1992,0.48403,1
2.4287,9.3821,-3.2477,-1.4543,1
2.6104,8.0081,-0.23592,-1.7608,1
4.7926,1.7071,-0.051701,1.4926,1
4.7432,2.1086,0.1368,1.6543,1
2.8523,9.0096,-3.761,-3.3371,1
0.49571,10.2243,-1.097,-4.0159,1
4.2458,1.1981,0.66633,0.94696,1
1.941,0.46351,4.6472,1.0879,1
-0.7056,8.7241,2.2215,-4.5965,1
3.4769,-0.15314,2.53,2.4495,1
-1.4572,9.1214,1.7425,-5.1241,1
4.6689,1.3098,0.055404,1.909,1
-1.5222,10.8409,2.7827,-4.0974,1
4.223,1.1319,0.72202,0.96118,1
4.9852,8.3516,-2.5425,-1.2823,1
2.1265,6.8783,0.44784,-2.2224,1
0.87603,6.8141,0.84198,-0.17156,1
2.0165,-0.25246,5.1707,1.0763,1
3.7758,7.1783,-1.5195,0.40128,1
0.89566,7.7763,-2.7473,-1.9353,1
-0.33729,-0.64976,7.6659,0.72326,1
1.0191,2.33,4.9334,0.82929,1
-2.3361,11.9604,3.0835,-5.4435,1
3.8384,6.1851,-2.0439,-0.033204,1
0.4339,5.5395,2.033,-0.40432,1
1.4578,-0.08485,4.1785,0.59136,1
2.6799,3.1349,0.34073,0.58489,1
-0.11996,6.8741,0.91995,-0.6694,1
2.5817,9.7546,-3.1749,-2.9957,1
4.3064,8.2068,-2.7824,-1.4336,1
1.1317,3.9647,3.3979,0.84351,1
2.483,6.6155,-0.79287,-0.90863,1
0.49665,5.527,1.7785,-0.47156,1
4.988,7.2052,-3.2846,-1.1608,1
-0.278,8.1881,-3.1338,-2.5276,1
1.8592,3.2074,-0.15966,-0.26208,1
4.0552,0.40143,1.4563,0.65343,1
0.44125,2.9487,4.3225,0.7155,1
3.946,6.8514,-1.5443,-0.5582,1
1.3562,3.2136,4.3465,0.78662,1
0.049175,6.1437,1.7828,-0.72113,1
-0.10648,-0.76771,7.7575,0.64179,1
2.3969,0.23589,4.8477,1.437,1
3.534,9.3614,-3.6316,-1.2461,1
5.7823,5.5788,-2.4089,-0.056479,1
1.1588,8.9331,-2.0807,-1.1272,1
-1.8411,10.8306,2.769,-3.0901,1
2.7206,9.0821,-3.3111,-0.96811,1
1.4806,7.6377,-2.7876,-1.0341,1
0.89606,10.5471,-1.4175,-4.0327,1
5.4021,3.1039,-1.1536,1.5651,1
0.76163,5.8209,1.1959,-0.64613,1
3.4985,3.1639,0.22677,-0.1651,1
2.6415,7.586,-0.28562,-1.6677,1
-1.2537,10.8803,1.931,-4.3237,1
3.9772,0.33521,2.2566,2.1625,1
2.0962,2.4769,1.9379,-0.040962,1
-0.36279,8.2895,-1.9213,-3.3332,1
0.29961,7.1328,-0.31475,-1.1828,1
-2.4604,12.7302,0.91738,-7.6418,1
2.0193,0.82356,4.6369,1.4202,1
2.8237,2.8597,0.19678,0.57196,1
4.7114,2.0755,-0.2702,1.2379,1
3.9102,6.065,-2.4534,-0.68234,1
0.95626,2.4728,4.4578,0.21636,1
2.7961,2.121,1.8385,0.38317,1
-2.0759,10.8223,2.6439,-4.837,1
-1.2528,10.2036,2.1787,-5.6038,1
0.93584,8.8855,-1.6831,-1.6599,1
1.6406,3.5488,1.3964,-0.36424,1
1.105,7.4432,0.41099,-3.0332,1
-2.3242,11.5176,1.8231,-5.375,1
4.9362,7.6046,-2.3429,-0.85302,1
1.0135,8.4551,-1.672,-2.0815,1
4.8077,2.2327,-0.26334,1.5534,1
2.614,8.0081,-3.7258,-1.3069,1
-1.5768,10.843,2.5462,-2.9362,1
4.4682,2.2907,0.95766,0.83058,1
3.6277,0.9829,0.68861,0.63403,1
-0.048008,-0.56078,7.7215,0.453,1
-2.2261,12.5398,2.9438,-3.5258,1
0.86202,2.6963,4.2908,0.54739,1
1.5691,6.3465,-0.1828,-2.4099,1
5.681,7.795,-2.6848,-0.92544,1
-0.36038,4.1158,3.1143,-0.37199,1
1.0987,0.6394,5.989,-0.58277,1
5.2868,3.257,-1.3721,1.1668,1
3.5438,1.2395,1.997,2.1547,1
3.3004,7.0811,-1.3258,0.22283,1
5.7867,7.8902,-2.6196,-0.48708,1
3.404,8.7261,-2.9915,-0.57242,1
2.6719,3.0646,0.37158,0.58619,1
4.0524,5.6802,-1.9693,0.026279,1
-0.062025,6.1975,1.099,-1.131,1
1.1676,9.1566,-2.0867,-0.80647,1
5.032,8.2026,-2.6256,-1.0341,1
1.9818,9.2621,-3.521,-1.872,1
1.762,4.3682,2.1384,0.75429,1
4.6562,7.6398,-2.4243,-1.2384,1
3.4465,2.9508,1.0271,0.5461,1
-1.3,10.2678,-2.953,-5.8638,1
4.8451,8.1116,-2.9512,-1.4724,1
4.0329,0.23175,0.89082,1.1823,1
-0.24811,-0.17797,4.9068,0.15429,1
3.9121,2.9735,0.92852,0.60558,1
-0.13144,-1.7775,8.3316,0.35214,1
2.0007,1.8644,2.6491,0.47369,1
2.0139,6.1416,0.37929,0.56938,1
2.229,9.6325,-3.1123,-2.7164,1
3.7731,7.2073,-1.6814,-0.94742,1
5.7353,5.2808,-2.2598,0.075416,1
4.8851,1.5995,-0.00029081,1.6401,1
4.1711,8.722,-3.0224,-0.59699,1
1.3234,3.2964,0.2362,-0.11984,1
0.17346,7.8695,0.26876,-3.7883,1
3.2718,1.7837,2.1161,0.61334,1
-2.6479,10.1374,-1.331,-5.4707,1
1.8114,7.6067,-0.9788,-2.4668,1
-2.0897,10.8265,2.3603,-3.4198,1
-0.16682,5.8974,0.49839,-0.70044,1
3.0948,8.7324,-2.9007,-0.96682,1
1.6988,2.9094,2.9044,0.11033,1
0.39012,-0.14279,-0.031994,0.35084,1
-1.5252,-6.2534,5.3524,0.59912,1
-0.36506,2.8928,-3.6461,-3.0603,1
-5.9034,6.5679,0.67661,-6.6797,1
-1.6244,-6.3444,4.6575,0.16981,1
0.6005,1.9327,-3.2888,-0.32415,1
-0.28015,3.0729,-3.3857,-2.9155,1
-3.0265,-0.062088,0.68604,-0.055186,1
-1.7015,-0.010356,-0.99337,-0.53104,1
-0.64326,2.4748,-2.9452,-1.0276,1
-2.234,-7.0314,7.4936,0.61334,1
-3.8073,-8.0971,10.1772,0.65084,1
-2.2482,3.0915,-2.3969,-2.6711,1
-1.7263,-6.0237,5.2419,0.29524,1
-6.2815,6.6651,0.52581,-7.0107,1
-3.8826,4.898,-0.92311,-5.0801,1
-2.4824,-7.3046,6.839,-0.59053,1
-4.8861,7.0542,-0.17252,-6.959,1
-1.8782,-6.5865,4.8486,-0.021566,1
0.24261,0.57318,-1.9402,0.44007,1
1.296,4.2855,-4.8457,-2.9013,1
0.20216,1.9182,-3.2828,-0.61768,1
-4.1409,3.4619,-0.47841,-3.8879,1
-1.9423,0.3766,-1.2898,-0.82458,1
-2.799,1.9679,-0.42357,-2.1125,1
-2.3518,-4.8359,6.6479,-0.060358,1
-4.3876,-7.7267,11.9655,-1.4543,1
-1.0112,2.9984,-1.1664,-1.6185,1
-0.77288,-7.4473,6.492,0.36119,1
0.0040545,0.62905,-0.64121,0.75817,1
-5.2406,6.6258,-0.19908,-6.8607,1
-1.4446,2.1438,-0.47241,-1.6677,1
-0.65767,-2.8018,3.7115,0.99739,1
2.031,1.852,-3.0121,0.003003,1
-2.5346,-0.77392,3.3602,0.00171,1
1.5631,0.89599,-1.9702,0.65472,1
-5.4808,8.1819,0.27818,-5.0323,1
-0.23356,3.2405,-3.0669,-2.7784,1
-3.6227,3.9958,-0.35845,-3.9047,1
-0.10234,1.8189,-2.2169,-0.56725,1
-4.3773,-5.5167,10.939,-0.4082,1
-1.7279,-6.841,8.9494,0.68058,1
-3.1273,-7.1121,11.3897,-0.083634,1
-3.1158,-8.6289,10.4403,0.97153,1
-1.2846,3.2715,-1.7671,-3.2608,1
-0.092194,0.39315,-0.32846,-0.13794,1
-1.0744,-6.3113,5.355,0.80472,1
-0.36372,3.0439,-3.4816,-2.7836,1
-2.2501,3.3129,-0.88369,-2.8974,1
-0.21394,-0.68287,0.096532,1.1965,1
-1.9555,0.20692,1.2473,-0.3707,1
0.0031201,-4.0061,1.7956,0.91722,1
-2.0336,-1.4092,1.1582,0.36507,1
0.75108,1.9161,-3.1098,-0.20518,1
0.84546,3.4826,-3.6307,-1.3961,1
-1.4233,-0.98912,2.3586,0.39481,1
-0.50816,2.868,-1.8108,-2.2612,1
-0.40804,0.54214,-0.52725,0.6586,1
-4.8392,6.6755,-0.24278,-6.5775,1
-1.2792,2.1376,-0.47584,-1.3974,1
-0.66008,-3.226,3.8058,1.1836,1
-1.1022,-5.8395,4.5641,0.68705,1
-1.2369,-1.6906,2.518,0.51636,1
-2.3898,-0.78427,3.0141,0.76205,1
1.0194,1.1029,-2.3,0.59395,1
0.88992,2.2638,-3.1046,-0.11855,1
1.0637,3.6957,-4.1594,-1.9379,1
-0.8471,3.1329,-3.0112,-2.9388,1
-3.9594,4.0289,-0.35845,-3.8957,1
-0.30432,2.6528,-2.7756,-0.65647,1
-1.5621,-2.2121,4.2591,0.27972,1
-0.11716,0.60422,-0.38587,-0.059065,1
0.31803,-0.99326,1.0947,0.88619,1
-2.5373,-6.959,8.8054,1.5289,1
-1.7064,3.3088,-2.2829,-2.1978,1
0.37637,-0.82358,0.78543,0.74524,1
