Variance,Skewness,Curtosis,Entropy,Class
1.4578,-0.08485,4.1785,0.59136,0
-1.8584,7.886,-1.6643,-1.8384,0
4.1454,7.257,-1.9153,-0.86078,0
4.1757,10.2615,-3.8552,-4.3056,0
4.2899,9.1814,-4.6067,-4.3263,0
1.3234,3.2964,0.2362,-0.11984,0
-0.16735,7.6274,1.2061,-3.6241,0
-0.36038,4.1158,3.1143,-0.37199,0
0.5706,-0.0248,1.2421,-0.5621,0
2.7296,2.8701,0.51124,0.5099,0
2.0466,2.03,2.1761,-0.083634,0
2.3952,9.5083,-3.1783,-3.0086,0
1.6406,3.5488,1.3964,-0.36424,0
0.57461,10.1105,-1.6917,-4.3922,0
3.0934,-2.9177,2.2232,0.22283,0
3.0329,2.2948,2.1135,0.35084,0
3.7731,7.2073,-1.6814,-0.94742,0
3.1557,2.8908,0.59693,0.79825,0
4.988,7.2052,-3.2846,-1.1608,0
2.483,6.6155,-0.79287,-0.90863,0
0.9297,-3.7971,4.6429,-0.2957,0
3.8417,10.0215,-4.2699,-4.9159,0
4.052,-0.16555,0.45383,0.51248,0
1.9265,7.7557,-0.16823,-3.0771,0
4.068,-2.9363,2.1992,0.50084,0
2.877,-4.0599,3.6259,-0.32544,0
0.89606,10.5471,-1.4175,-4.0327,0
3.2422,6.2265,0.12224,-1.4466,0
2.5678,3.5136,0.61406,-0.40691,0
4.1349,6.1189,-2.4294,-0.19613,0
1.2706,8.035,-0.19651,-2.1888,0
0.3292,-4.4552,4.5718,-0.9888,0
2.9719,6.8369,-0.2702,0.71291,0
1.6849,8.7489,-1.2641,-1.3858,0
1.1811,8.3847,-2.0567,-0.90345,0
0.3292,-4.4552,4.5718,-0.9888,0
2.9499,2.2493,1.3458,-0.037083,0
3.7352,9.5911,-3.9032,-3.3487,0
3.884,10.0277,-3.9298,-4.0819,0
3.5257,1.2829,1.9276,1.7991,0
1.6988,2.9094,2.9044,0.11033,0
1.0607,2.4542,2.5188,-0.17027,0
3.966,3.9213,0.70574,0.33662,0
4.0329,0.23175,0.89082,1.1823,0
3.5982,7.1307,-1.3035,0.21248,0
-1.8584,7.886,-1.6643,-1.8384,0
4.0972,0.46972,1.6671,0.91593,0
3.3299,0.91254,1.5806,0.39352,0
0.5195,-3.2633,3.0895,-0.9849,0
0.3292,-4.4552,4.5718,-0.9888,0
3.5458,9.3718,-4.0351,-3.9564,0
2.7206,9.0821,-3.3111,-0.96811,0
2.6917,10.8161,-3.3,-4.2888,0
3.3848,3.2674,0.90967,0.25128,0
1.7452,4.8028,2.0878,0.62627,0
2.805,0.57732,1.3424,1.2133,0
3.2294,7.7391,-0.37816,-2.5405,0
3.4985,3.1639,0.22677,-0.1651,0
2.1948,1.3781,1.1582,0.85774,0
2.2526,9.9636,-3.1749,-2.9944,0
2.8523,9.0096,-3.761,-3.3371,0
2.3718,7.4908,0.015989,-1.7414,0
3.7982,10.423,-4.1602,-4.9728,0
2.1265,6.8783,0.44784,-2.2224,0
0.86736,5.5643,1.6765,-0.16769,0
-0.39816,5.9781,1.3912,-1.1621,0
1.9647,6.9383,0.57722,0.66377,0
3.0864,-2.5845,2.2309,0.30947,0
0.3798,0.7098,0.7572,-0.4444,0
0.64295,7.1018,0.3493,-0.41337,0
4.0047,0.45937,1.3621,1.6181,0
3.7767,9.7794,-3.9075,-3.5323,0
3.4769,-0.15314,2.53,2.4495,0
1.9818,9.2621,-3.521,-1.872,0
4.3483,11.1079,-4.0857,-4.2539,0
4.8368,10.0132,-4.3239,-4.3276,0
1.9429,6.3961,0.092248,0.58102,0
-1.3,10.2678,-2.953,-5.8638,0
3.4246,-0.14693,0.80342,0.29136,0
1.3087,4.9228,2.0013,0.22024,0
2.229,9.6325,-3.1123,-2.7164,0
5.6272,10.0857,-4.2931,-3.8142,0
4.0524,5.6802,-1.9693,0.026279,0
3.4359,0.66216,2.1041,1.8922,0
3.359,9.8022,-3.8209,-3.7133,0
1.3349,6.1189,0.46497,0.49826,0
3.9121,2.9735,0.92852,0.60558,0
3.9414,-3.2902,3.1674,1.0866,0
2.6682,10.216,-3.4414,-4.0069,0
0.77445,9.0552,-2.4089,-1.3884,0
0.96574,8.393,-1.361,-1.4659,0
3.0948,8.7324,-2.9007,-0.96682,0
4.9362,7.6046,-2.3429,-0.85302,0
4.5707,7.2094,-3.2794,-1.4944,0
0.39559,6.8866,1.0588,-0.67587,0
2.5817,9.7546,-3.1749,-2.9957,0
3.8213,0.23175,2.0133,2.0564,0
0.3798,0.7098,0.7572,-0.4444,0
2.0962,2.4769,1.9379,-0.040962,0
0.0071249,8.3661,0.50781,-3.8155,0
3.6575,7.2797,-2.2692,-1.144,0
3.3756,-4.0951,4.367,1.0698,0
1.2999,2.5762,2.0107,-0.18967,0
4.6014,5.6264,-2.1235,0.19309,0
-0.2951,9.0489,-0.52725,-2.0789,0
2.6648,10.754,-3.3994,-4.1685,0
3.1896,5.7526,-0.18537,-0.30087,0
2.2091,7.4556,-1.3284,-3.3021,0
3.3583,10.3567,-3.7301,-3.6991,0
4.8278,7.7598,-2.4491,-1.2216,0
3.4647,-3.9172,3.9746,0.36119,0
1.8533,6.1458,1.0176,-2.0401,0
3.5288,0.71596,1.9507,1.9375,0
3.9719,1.0367,0.75973,1.0013,0
3.534,9.3614,-3.6316,-1.2461,0
3.0672,-4.4117,3.8238,-0.81682,0
1.5701,7.9129,0.29018,-2.1953,0
2.6415,7.586,-0.28562,-1.6677,0
4.3435,3.3295,0.83598,0.64955,0
2.2517,-5.1422,4.2916,-1.2487,0
1.1676,9.1566,-2.0867,-0.80647,0
2.6104,8.0081,-0.23592,-1.7608,0
1.1588,8.9331,-2.0807,-1.1272,0
4.7072,8.2957,-2.5605,-1.4905,0
4.0552,0.40143,1.4563,0.65343,0
0.33565,6.8369,0.69718,-0.55691,0
1.4276,8.3847,-2.0995,-1.9677,0
0.93611,8.6413,-1.6351,-1.3043,0
5.6084,10.3009,-4.8003,-4.3534,0
1.105,7.4432,0.41099,-3.0332,0
3.9292,-2.9156,2.2129,0.30817,0
2.7831,10.9796,-3.557,-4.4039,0
3.7635,2.7811,0.66119,0.34179,0
1.8592,3.2074,-0.15966,-0.26208,0
3.7758,7.1783,-1.5195,0.40128,0
3.5251,0.7201,1.6928,0.64438,0
2.5989,3.5178,0.7623,0.81119,0
3.6941,-3.9482,4.2625,1.1577,0
2.7213,7.05,-0.58808,0.41809,0
3.8846,-3.0336,2.5334,0.20214,0
4.1665,-0.4449,0.23448,0.27843,0
0.94225,5.8561,1.8762,-0.32544,0
0.38251,6.8121,1.8128,-0.61251,0
3.0333,-2.5928,2.3183,0.303,0
1.162,10.2926,-1.2821,-4.0392,0
2.1881,2.7356,1.3278,-0.1832,0
2.9736,8.7944,-3.6359,-1.3754,0
1.3754,8.8793,-1.9136,-0.53751,0
-0.16682,5.8974,0.49839,-0.70044,0
0.29961,7.1328,-0.31475,-1.1828,0
3.4465,2.9508,1.0271,0.5461,0
2.2429,-4.1427,5.2333,-0.40173,0
3.7321,-3.884,3.3577,-0.0060486,0
-0.53966,7.3273,0.46583,-1.4543,0
1.5478,9.1814,-1.6326,-1.7375,0
1.3114,4.5462,2.2935,0.22541,0
4.364,-3.1039,2.3757,0.78532,0
0.74841,7.2756,1.1504,-0.5388,0
3.6181,-3.7454,2.8273,-0.71208,0
4.1542,7.2756,-2.4766,-1.2099,0
0.92703,9.4318,-0.66263,-1.6728,0
3.5862,-3.0957,2.8093,0.24481,0
0.66191,9.6594,-0.28819,-1.6638,0
4.9852,8.3516,-2.5425,-1.2823,0
4.6499,7.6336,-1.9427,-0.37458,0
2.2546,8.0992,-0.24877,-3.2698,0
3.2414,0.40971,1.4015,1.1952,0
-2.8829,3.8964,-0.1888,-1.1672,0
-0.41645,0.32487,-0.33617,-0.36036,0
-1.4377,-1.432,2.1144,0.42067,0
-1.0555,0.79459,-1.6968,-0.46768,0
-2.0336,-1.4092,1.1582,0.36507,0
-1.5621,-2.2121,4.2591,0.27972,0
0.6005,0.99945,-2.2126,0.097399,0
-3.2051,-0.14279,0.97565,0.045675,0
-2.41,3.7433,-0.40215,-1.2953,0
-0.70346,2.957,-3.5947,-3.1457,0
0.48797,3.5674,-4.3882,-3.8116,0
0.55298,-3.4619,1.7048,1.1008,0
-0.27068,3.2674,-3.5562,-3.0888,0
-0.77848,3.4019,-3.4859,-3.5569,0
-3.3203,-0.02691,2.9618,-0.44958,0
-1.3995,-1.9162,2.5154,0.59912,0
-1.8046,-6.8141,6.7019,1.1681,0
2.2279,4.0951,-4.8037,-2.1112,0
-2.3142,-0.68494,1.9833,-0.44829,0
-0.55648,3.2136,-3.3085,-2.7965,0
-0.49081,2.8452,-3.6436,-3.1004,0
-2.6286,0.18002,1.7956,0.97282,0
-2.1668,1.5933,0.045122,-1.678,0
-3.7244,1.9037,-0.035421,-2.5095,0
-2.2677,3.2964,-2.2563,-2.4642,0
-0.49948,1.7734,-2.2469,-0.68104,0
-1.2369,-1.6906,2.518,0.51636,0
-3.0265,-0.062088,0.68604,-0.055186,0
-0.40804,0.54214,-0.52725,0.6586,0
-1.8387,-6.301,5.6506,0.19567,0
-2.0754,1.2767,-0.64206,-1.2642,0
1.2279,4.0309,-4.6435,-3.9125,0
-1.6988,-7.1163,5.7902,0.16723,0
-1.2786,-2.4087,4.5735,0.47627,0
-0.77688,0.13036,-0.031137,-0.35389,0
-2.234,-7.0314,7.4936,0.61334,0
-1.1306,1.8458,-1.3575,-1.3806,0
-2.3675,-0.43663,1.692,-0.43018,0
-2.5665,-6.8824,7.5416,0.70774,0
-1.4233,-0.98912,2.3586,0.39481,0
-2.588,3.8654,-0.3336,-1.2797,0
-1.9551,-6.9756,5.5383,-0.12889,0
-0.3481,-0.38696,-0.47841,0.62627,0
-1.7976,-6.7686,6.6753,0.89912,0
-0.49281,3.0605,-1.8356,-2.834,0
1.7875,4.78,-5.1362,-3.2362,0
-1.8215,2.7521,-0.72261,-2.353,0
-1.5078,-7.3191,7.8981,1.2289,0
-3.38,-0.7077,2.5325,0.71808,0
-3.7747,2.5162,0.83341,-0.30993,0
-3.0799,0.60836,2.7039,-0.23751,0
-0.98193,2.7956,-1.2341,-1.5668,0
-2.4824,-7.3046,6.839,-0.59053,0
-0.59587,2.4811,-2.8673,-0.89828,0
-2.0962,-7.1059,6.6188,-0.33708,0
-1.8782,-6.5865,4.8486,-0.021566,0
-0.76794,3.4598,-3.4405,-3.4276,0
-0.87834,3.257,-3.6778,-3.2944,0
1.5631,0.89599,-1.9702,0.65472,0
-0.87874,-2.2121,-0.051701,0.099985,0
0.67886,4.1199,-4.569,-4.1414,0
-3.2238,2.7935,0.32274,-0.86078,0
-0.8734,1.6533,-2.1964,-0.78061,0
-1.7263,-6.0237,5.2419,0.29524,0
-2.659,-1.6058,1.3647,0.16464,0
-2.3629,-0.10554,1.9336,1.1358,0
-0.77288,-7.4473,6.492,0.36119,0
-2.7338,0.45523,2.4391,0.21766,0
-0.3489,3.1929,-3.4054,-3.1832,0
-0.36372,3.0439,-3.4816,-2.7836,0
-1.4375,-1.8624,4.026,0.55127,0
2.031,1.852,-3.0121,0.003003,0
-2.1241,-6.8969,5.5992,-0.47156,0
-0.52645,-0.24832,-0.45613,0.41938,0
0.84546,3.4826,-3.6307,-1.3961,0
-1.239,-6.541,4.8151,-0.033204,0
-1.8554,-9.6035,7.7764,-0.97716,0
-0.36025,-4.449,2.1067,0.94308,0
-3.8053,2.4273,0.6809,-1.0871,0
-0.93587,-5.1008,4.5367,1.3866,0
-2.4365,3.6026,-1.4166,-2.8948,0
-1.8629,-0.84841,2.5377,0.097399,0
-1.0802,2.1996,-2.5862,-1.2759,0
0.066129,2.4914,-2.9401,-0.62156,0
0.3434,0.12415,-0.28733,0.14654,0
-0.36506,2.8928,-3.6461,-3.0603,0
-2.2625,-0.099335,2.8127,0.48662,0
-0.82053,0.65181,-0.48869,-0.52716,0
-4.0679,2.4955,0.79571,-1.1039,0
-1.9389,1.5706,0.045979,-1.122,0
-1.2846,3.2715,-1.7671,-3.2608,0
-2.286,-5.4484,5.8039,0.88231,0
-1.2667,2.8183,-2.426,-1.8862,0
-2.3518,-4.8359,6.6479,-0.060358,0
-3.551,1.8955,0.1865,-2.4409,0
-0.89809,-4.4862,2.2009,0.50731,0
-3.0201,-0.67253,2.7056,0.85774,0
0.37637,-0.82358,0.78543,0.74524,0
-3.0193,1.7775,0.73745,-0.45346,0
0.56232,1.0015,-2.2726,-0.0060486,0
-2.5919,-1.0553,3.8949,0.77757,0
-1.7582,2.7397,-2.5323,-2.234,0
0.47368,3.3605,-4.5064,-4.0431,0
-2.564,-1.7051,1.5026,0.32757,0
-1.0116,-0.19038,-0.90597,0.003003,0
-1.3414,-1.9162,-0.15538,-0.11984,0
1.3451,0.23589,-1.8785,1.3258,0
-0.28696,3.1784,-3.5767,-3.1896,0
-0.40857,3.0977,-2.9607,-2.6892,0
-0.11716,0.60422,-0.38587,-0.059065,0
-2.0441,1.2271,0.18564,-1.091,0
1.296,4.2855,-4.8457,-2.9013,0
-1.7697,3.4329,-1.2144,-2.3789,0
-2.3147,3.6668,-0.6969,-1.2474,0
0.59823,3.5012,-3.9795,-1.7841,0
-2.9786,2.3445,0.52667,-0.40173,0
-1.979,3.2301,-1.3575,-2.5819,0
-2.0529,3.8385,-0.79544,-1.2138,0
-2.7769,-5.6967,5.9179,0.37671,0
1.5514,3.8013,-4.9143,-3.7483,0
3.5189,6.332,-1.7791,-0.020273,1
5.1776,8.2316,-3.2511,-1.5694,1
4.3684,9.6718,-3.9606,-3.1625,1
5.4188,10.1457,-4.084,-3.6991,1
1.518,5.6946,0.094818,-0.026738,1
4.1197,-2.7956,2.0707,0.67412,1
2.4527,2.9653,0.20021,-0.056479,1
2.0007,1.8644,2.6491,0.47369,1
4.0405,0.51524,1.0279,1.106,1
3.9994,0.90427,1.1693,1.6892,1
3.7022,6.9942,-1.8511,-0.12889,1
3.7818,-2.8846,2.2558,-0.15734,1
2.7961,2.121,1.8385,0.38317,1
3.3669,-5.1856,3.6935,-1.1427,1
3.8644,3.7061,0.70403,0.35214,1
3.7798,-3.3109,2.6491,0.066365,1
2.6562,10.7044,-3.3085,-4.0767,1
4.4295,-2.3507,1.7048,0.90946,1
4.5459,8.1674,-2.4586,-1.4621,1
3.8117,10.1457,-4.0463,-4.5629,1
2.5367,2.599,2.0938,0.20085,1
1.8384,6.063,0.54723,0.51248,1
0.75736,3.0294,2.9164,-0.068117,1
1.5691,6.3465,-0.1828,-2.4099,1
2.0153,1.8479,3.1375,0.42843,1
2.614,8.0081,-3.7258,-1.3069,1
1.0135,8.4551,-1.672,-2.0815,1
3.3004,7.0811,-1.3258,0.22283,1
2.4196,6.4665,-0.75688,0.228,1
0.9297,-3.7971,4.6429,-0.2957,1
0.051979,7.0521,-2.0541,-3.1508,1
0.74054,0.36625,2.1992,0.48403,1
3.4312,6.2637,-1.9513,-0.36165,1
1.0652,8.3682,-1.4004,-1.6509,1
1.8314,6.3672,-0.036278,0.049554,1
4.8451,8.1116,-2.9512,-1.4724,1
2.6718,5.6574,0.72974,-1.4892,1
1.2138,8.7986,-2.1672,-0.74182,1
3.946,6.8514,-1.5443,-0.5582,1
-1.8584,7.886,-1.6643,-1.8384,1
2.8232,10.8513,-3.1466,-3.9784,1
3.4642,10.6878,-3.4071,-4.109,1
3.2351,9.647,-3.2074,-2.5948,1
1.9105,8.871,-2.3386,-0.75604,1
4.1529,-3.9358,2.8633,-0.017686,1
0.3798,0.7098,0.7572,-0.4444,1
0.51947,-3.2633,3.0895,-0.98492,1
3.9433,2.5017,1.5215,0.903,1
-0.062025,6.1975,1.099,-1.131,1
4.0552,-2.4583,2.2806,1.0323,1
0.33111,4.5731,2.057,-0.18967,1
3.9479,-3.7723,2.883,0.019813,1
4.3064,8.2068,-2.7824,-1.4336,1
4.2475,1.4816,-0.48355,0.95343,1
1.7819,6.9176,-1.2744,-1.5759,1
0.93584,8.8855,-1.6831,-1.6599,1
4.223,1.1319,0.72202,0.96118,1
3.3951,1.1484,2.1401,2.0862,1
4.5679,3.1929,-2.1055,0.29653,1
3.4626,-4.449,3.5427,0.15429,1
4.1736,3.3336,-1.4244,0.60429,1
3.7522,-3.6978,3.9943,1.3051,1
4.2406,-2.4852,1.608,0.7155,1
1.0284,9.767,-1.3687,-1.7853,1
0.86816,10.2429,-1.4912,-4.0082,1
3.5829,1.4423,1.0219,1.4008,1
0.4339,5.5395,2.033,-0.40432,1
3.8197,8.9951,-4.383,-4.0327,1
3.82,10.9279,-4.0112,-5.0284,1
2.6606,3.1681,1.9619,0.18662,1
2.9233,6.0464,-0.11168,-0.58665,1
3.4916,8.5709,-3.0326,-0.59182,1
0.89566,7.7763,-2.7473,-1.9353,1
3.9102,6.065,-2.4534,-0.68234,1
2.5605,9.2683,-3.5913,-1.356,1
1.762,4.3682,2.1384,0.75429,1
0.77805,6.6424,-1.1425,-1.0573,1
1.5902,2.2948,3.2403,0.18404,1
2.1059,7.6046,-0.47755,-1.8461,1
2.3136,10.6651,-3.5288,-4.7672,1
2.6463,-4.8152,6.3549,0.003003,1
3.3397,-4.6145,3.9823,-0.23751,1
0.5195,-3.2633,3.0895,-0.9849,1
3.6077,6.8576,-1.1622,0.28231,1
-0.278,8.1881,-3.1338,-2.5276,1
2.549,6.1499,-1.1605,-1.2371,1
4.0215,-2.7004,2.4957,0.36636,1
4.0932,5.4132,-1.8219,0.23576,1
3.9294,1.4112,1.8076,0.89782,1
0.19081,9.1297,-3.725,-5.8224,1
3.8384,6.1851,-2.0439,-0.033204,1
2.9856,7.2673,-0.409,-2.2431,1
2.4287,9.3821,-3.2477,-1.4543,1
0.5706,-0.0248,1.2421,-0.5621,1
4.0026,-3.5943,3.5573,0.26809,1
2.565,8.633,-2.9941,-1.3082,1
3.6894,9.887,-4.0788,-4.3664,1
0.37984,0.70975,0.75716,-0.44441,1
1.8114,7.6067,-0.9788,-2.4668,1
3.8905,-2.1521,2.6302,1.1047,1
0.5195,-3.2633,3.0895,-0.9849,1
-0.278,8.1881,-3.1338,-2.5276,1
4.1962,0.74493,0.83256,0.753,1
0.049175,6.1437,1.7828,-0.72113,1
4.616,10.1788,-4.2185,-4.4245,1
4.2458,1.1981,0.66633,0.94696,1
4.6464,10.5326,-4.5852,-4.206,1
1.6472,0.48213,4.7449,1.225,1
4.2164,9.4607,-4.9288,-5.2366,1
4.1195,10.9258,-3.8929,-4.1802,1
2.3729,10.4726,-3.0087,-3.2013,1
1.5673,7.9274,-0.056842,-2.1694,1
2.2504,3.5757,0.35273,0.2836,1
3.1219,-3.137,1.9259,-0.37458,1
2.7744,6.8576,-1.0671,0.075416,1
4.6562,7.6398,-2.4243,-1.2384,1
0.38478,6.5989,-0.3336,-0.56466,1
3.4092,5.4049,-2.5228,-0.89958,1
1.4507,8.7903,-2.2324,-0.65259,1
4.0446,11.1741,-4.3582,-4.7401,1
2.1464,6.0795,-0.5778,-2.2302,1
2.4235,9.5332,-3.0789,-2.7746,1
0.76163,5.8209,1.1959,-0.64613,1
4.0962,10.1891,-3.9323,-4.1827,1
2.8237,2.8597,0.19678,0.57196,1
3.106,9.5414,-4.2536,-4.003,1
1.8993,7.6625,0.15394,-3.1108,1
3.8496,9.7939,-4.1508,-4.4582,1
2.6881,6.0195,-0.46641,-0.69268,1
3.9166,10.2491,-4.0926,-4.4659,1
2.6799,3.1349,0.34073,0.58489,1
-0.11996,6.8741,0.91995,-0.6694,1
4.7965,6.9859,-1.9967,-0.35001,1
3.5358,6.7086,-0.81857,0.47886,1
-0.36279,8.2895,-1.9213,-3.3332,1
1.2746,8.8172,-1.5323,-1.7957,1
3.5127,2.9073,1.0579,0.40774,1
2.8672,10.0008,-3.2049,-3.1095,1
0.65497,5.1815,1.0673,-0.42113,1
3.4805,9.7008,-3.7541,-3.4379,1
2.0597,-0.99326,5.2119,-0.29312,1
1.4806,7.6377,-2.7876,-1.0341,1
2.5635,6.7769,-0.61979,0.38576,1
4.1927,-3.2674,2.5839,0.21766,1
2.994,7.2011,-1.2153,0.3211,1
3.8023,-3.8696,4.044,0.95343,1
2.9571,-4.5938,5.9068,0.57196,1
0.39012,-0.14279,-0.031994,0.35084,1
-0.9854,-6.661,5.8245,0.5461,1
-1.5252,-6.2534,5.3524,0.59912,1
-0.77461,-1.8768,2.4023,1.1319,1
-1.6662,-0.30005,1.4238,0.024986,1
-0.47465,-4.3496,1.9901,0.7517,1
1.0552,1.1857,-2.6411,0.11033,1
1.1644,3.8095,-4.9408,-4.0909,1
-1.6244,-6.3444,4.6575,0.16981,1
0.50813,0.47799,-1.9804,0.57714,1
-2.0631,-1.5147,1.219,0.44524,1
-0.91318,-2.0113,-0.19565,0.066365,1
0.6005,1.9327,-3.2888,-0.32415,1
-0.28015,3.0729,-3.3857,-2.9155,1
-1.7015,-0.010356,-0.99337,-0.53104,1
-0.64326,2.4748,-2.9452,-1.0276,1
-2.0659,1.0512,-0.46298,-1.0974,1
-1.2568,-1.4733,2.8718,0.44653,1
-2.5912,-0.10554,1.2798,1.0414,1
-2.2482,3.0915,-2.3969,-2.6711,1
-1.522,-6.6383,5.7491,-0.10691,1
-0.94255,0.039307,-0.24192,0.31593,1
-2.3211,3.166,-1.0002,-2.7151,1
0.0096613,3.5612,-4.407,-4.4103,1
0.60731,3.9544,-4.772,-4.4853,1
0.24261,0.57318,-1.9402,0.44007,1
-3.4605,2.6901,0.16165,-1.0224,1
-2.3797,-1.4402,1.1273,0.16076,1
0.20216,1.9182,-3.2828,-0.61768,1
-0.77995,3.2322,-3.282,-3.1004,1
-3.3125,0.10139,0.55323,-0.2957,1
-1.9423,0.3766,-1.2898,-0.82458,1
-0.75793,2.5349,-3.0464,-1.2629,1
-0.95403,1.9824,-2.3163,-1.1957,1
-2.2173,1.4671,-0.72689,-1.1724,1
-2.799,1.9679,-0.42357,-2.1125,1
-1.0112,2.9984,-1.1664,-1.6185,1
-0.55008,2.8659,-1.6488,-2.4319,1
0.21431,-0.69529,0.87711,0.29653,1
0.0040545,0.62905,-0.64121,0.75817,1
-1.4446,2.1438,-0.47241,-1.6677,1
-0.65767,-2.8018,3.7115,0.99739,1
0.50225,0.65388,-1.1793,0.39998,1
0.74521,3.6357,-4.4044,-4.1414,1
-1.3907,-1.3781,2.3055,-0.021566,1
-2.5346,-0.77392,3.3602,0.00171,1
2.3917,4.5565,-4.9888,-2.8987,1
0.89512,4.7738,-4.8431,-5.5909,1
-1.4174,-2.2535,1.518,0.61981,1
0.4283,-0.94981,-1.0731,0.3211,1
1.5904,2.2121,-3.1183,-0.11725,1
-0.23356,3.2405,-3.0669,-2.7784,1
-3.9172,2.6652,0.78886,-0.7819,1
-2.2214,-0.23798,0.56008,0.05602,1
-0.49241,0.89392,-1.6283,-0.56854,1
0.26517,2.4066,-2.8416,-0.59958,1
-0.10234,1.8189,-2.2169,-0.56725,1
-2.121,-0.05588,1.949,1.353,1
-0.0012852,0.13863,-0.19651,0.0081754,1
-1.682,-6.8121,7.1398,1.3323,1
-2.0891,-0.48422,1.704,1.7435,1
-0.092194,0.39315,-0.32846,-0.13794,1
-2.2083,-9.1069,8.9991,-0.28406,1
-1.0744,-6.3113,5.355,0.80472,1
-0.51003,-0.23591,0.020273,0.76334,1
-2.2501,3.3129,-0.88369,-2.8974,1
-1.1859,-1.2519,2.2635,0.77239,1
-1.8076,-8.8131,8.7086,-0.21682,1
-1.4106,-7.108,5.6454,0.31335,1
-0.21394,-0.68287,0.096532,1.1965,1
-1.9555,0.20692,1.2473,-0.3707,1
0.0031201,-4.0061,1.7956,0.91722,1
1.3518,1.0595,-2.3437,0.39998,1
0.75896,0.29176,-1.6506,0.83834,1
-3.518,2.8763,0.1548,-1.2086,1
-0.69745,-1.7672,-0.34474,-0.12372,1
0.75108,1.9161,-3.1098,-0.20518,1
-2.9883,0.31245,0.45041,0.068951,1
-2.899,-0.60424,2.6045,1.3776,1
-0.17296,-1.1816,1.3818,0.7336,1
-2.9915,-6.6258,8.6521,1.8198,1
-0.50816,2.868,-1.8108,-2.2612,1
-0.90784,-7.9026,6.7807,0.34179,1
-0.8172,3.3812,-3.6684,-3.456,1
-1.2792,2.1376,-0.47584,-1.3974,1
-0.66008,-3.226,3.8058,1.1836,1
-1.1022,-5.8395,4.5641,0.68705,1
0.11686,3.735,-4.4379,-4.3741,1
-2.3898,-0.78427,3.0141,0.76205,1
1.0194,1.1029,-2.3,0.59395,1
0.27331,4.8773,-4.9194,-5.8198,1
-2.7028,1.6327,0.83598,-0.091393,1
-0.014902,-1.0243,-0.94024,0.64955,1
0.88992,2.2638,-3.1046,-0.11855,1
1.0637,3.6957,-4.1594,-1.9379,1
-0.8471,3.1329,-3.0112,-2.9388,1
-2.4198,-0.24418,0.70146,0.41809,1
-0.83535,0.80494,-1.6411,-0.19225,1
-0.30432,2.6528,-2.7756,-0.65647,1
0.31803,-0.99326,1.0947,0.88619,1
-1.366,0.18416,0.90539,1.5806,1
-1.7064,3.3088,-2.2829,-2.1978,1
